Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.47465664084380016,0.475955,0.2081908936982373,9.4219e-06,0.99789,0.5
Parameter 2,0.22229216952215983,0.21154,0.1429000005494871,3.6308e-07,0.77135,0.2
Parameter 3,0.29505459999999983,0.29581999999999997,0.10641271075440188,0.012613,0.67641,0.3
Parameter 4,0.19527115199999986,0.19784000000000002,0.04722044474408195,0.038698,0.31568,0.2
Parameter 5,0.3257606851999998,0.30214,0.20809842726016514,0.0011952,0.99301,0.3
Parameter 6,0.38656867103733983,0.37974,0.14762320917921515,7.1867e-07,0.79104,0.4
Parameter 7,0.206162230846394,0.195275,0.11662285047969491,2.3197e-08,0.65236,0.2
Parameter 8,0.2948404399999998,0.29452999999999996,0.044783676108671566,0.14058,0.42017,0.3
Parameter 9,-0.47737770260000006,-0.52311,0.36092078922484366,-0.99989,0.68901,-0.5
