1.006778776701818118e-01
5.093714010154544447e-02
3.220793310884090960e-02
8.820452149755353410e-02
5.157158634054545554e-02
5.259936233790910021e-02
1.465601301978524118e-01
5.363170670881818591e-02
6.440654191876091228e-02
5.920888519983334708e-02
6.914140652600000991e-02
