Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.30318036599999965,0.299045,0.06365980610617696,0.012197,0.59614,0.3
Parameter 2,0.19882851684898406,0.20033499999999999,0.0795927039106091,2.4492e-08,0.41493,0.2
Parameter 3,0.4968233399999997,0.493965,0.06092694458648325,0.26148,0.99912,0.5
Parameter 4,0.5113350558000002,0.49665,0.1369520406904976,0.0011527,1.0063,0.5
Parameter 5,0.39308232205976373,0.39649,0.12065664008152209,2.9882e-08,0.98924,0.4
Parameter 6,0.29689552240000006,0.30039499999999997,0.05804997560569667,0.0020612,0.79304,0.3
Parameter 7,0.7119642459334319,0.673435,0.4103655503451511,6.1426e-08,1.9957,0.7
