Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.43635728241206023,0.42437,0.28342527025755154,0.003221,0.99947,0.5
Parameter 2,0.2354227759798994,0.21547,0.1888480473411442,0.00053374,0.852,0.2
Parameter 3,0.30488531577889455,0.29471,0.1648861972629295,0.00060044,0.79785,0.3
Parameter 4,0.18957011698592968,0.19209,0.07443156011157935,8.3802e-06,0.44632,0.2
Parameter 5,0.39523118713567856,0.38967,0.27656443587502494,0.00061144,0.9992,0.3
Parameter 6,0.3256740155778895,0.30058,0.19166591573069802,0.0017972,0.91946,0.4
Parameter 7,0.2425042270301508,0.22511,0.1619125559377474,5.5249e-05,0.65586,0.2
Parameter 8,0.2838925628140704,0.28727,0.07150911849621244,0.10966,0.48468,0.3
Parameter 9,-0.42726214422110564,-0.55024,0.5146251665745996,-0.99999,0.99501,-0.5
