1.9997,0.60787,0.11766,0.87998,0.31984,0.10153,1.7476
2,0.60784,0.11766,0.88009,0.3198,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88005,0.31982,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9986,0.60804,0.11763,0.87907,0.32028,0.1016,1.7426
2,0.60784,0.11765,0.88009,0.31979,0.10151,1.749
1.9986,0.60799,0.11769,0.87351,0.32422,0.1013,1.7428
1.9999,0.60784,0.11767,0.87994,0.31986,0.10153,1.7477
1.9987,0.60804,0.11764,0.87935,0.32004,0.10165,1.7414
1.9999,0.60788,0.11763,0.87975,0.31992,0.10159,1.7472
1.9999,0.60784,0.11766,0.88008,0.3198,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60801,0.11767,0.87981,0.31977,0.10163,1.7413
1.9999,0.60784,0.11766,0.88009,0.3198,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60802,0.11765,0.87968,0.31985,0.10164,1.7415
2,0.60784,0.11766,0.88,0.31986,0.10151,1.7489
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9999,0.60784,0.11766,0.88007,0.31981,0.10151,1.7488
1.9987,0.60804,0.11764,0.87962,0.31986,0.10164,1.7402
1.9999,0.60784,0.11766,0.88007,0.3198,0.10152,1.7489
1.9987,0.60801,0.11767,0.87948,0.31993,0.10166,1.7403
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60788,0.11764,0.87969,0.31996,0.10157,1.7475
1.9986,0.60799,0.11768,0.87887,0.32048,0.10155,1.7437
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.87958,0.32016,0.10147,1.7492
2,0.60784,0.11766,0.88008,0.31981,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.8801,0.31979,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60784,0.11766,0.8801,0.31979,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60799,0.11768,0.87897,0.32037,0.10158,1.7413
1.9987,0.60808,0.11759,0.87901,0.32021,0.10175,1.7426
2,0.60784,0.11765,0.88004,0.31983,0.10151,1.7489
1.9987,0.60799,0.11769,0.87971,0.31988,0.10161,1.7419
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88006,0.31982,0.10151,1.7488
2,0.60784,0.11766,0.88003,0.31983,0.10152,1.7489
1.9999,0.60784,0.11766,0.88009,0.3198,0.10151,1.7488
1.9999,0.60784,0.11766,0.88009,0.31979,0.10151,1.7488
1.9999,0.60785,0.11766,0.88003,0.31979,0.10153,1.7471
2,0.60784,0.11766,0.88008,0.31981,0.10151,1.7489
2,0.60783,0.11766,0.87995,0.31989,0.10151,1.749
2,0.60784,0.11766,0.8801,0.3198,0.10151,1.7491
2,0.60785,0.11764,0.88004,0.31983,0.10151,1.7488
1.9999,0.60783,0.11768,0.87955,0.32008,0.10153,1.746
1.9998,0.60785,0.11766,0.87771,0.32151,0.10133,1.7483
2,0.60784,0.11766,0.8801,0.3198,0.10151,1.749
2,0.60784,0.11766,0.8801,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60785,0.11766,0.88001,0.31985,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60784,0.11767,0.88009,0.31977,0.10153,1.7477
1.9987,0.60802,0.11766,0.87958,0.31995,0.10162,1.7421
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60787,0.11764,0.87867,0.32079,0.10144,1.7486
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9987,0.60803,0.11765,0.87949,0.31997,0.10163,1.7414
2,0.60784,0.11766,0.88008,0.31981,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60784,0.11766,0.88007,0.31982,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60801,0.11766,0.87924,0.32011,0.10162,1.741
1.9999,0.60784,0.11766,0.88002,0.31983,0.10152,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88,0.31986,0.10151,1.7489
2,0.60784,0.11766,0.8801,0.31979,0.10151,1.749
1.9997,0.60787,0.11766,0.87983,0.31995,0.10152,1.7477
1.9999,0.60785,0.11766,0.87961,0.32014,0.10147,1.7486
1.9999,0.60784,0.11766,0.88003,0.3198,0.10154,1.748
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11765,0.87987,0.31993,0.10151,1.7489
2,0.60784,0.11766,0.88009,0.3198,0.10151,1.7489
1.9987,0.60802,0.11766,0.87907,0.32031,0.10155,1.7406
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9997,0.60786,0.11766,0.87988,0.31992,0.10151,1.748
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88009,0.3198,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60799,0.11768,0.87957,0.31994,0.10163,1.741
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88009,0.31979,0.10152,1.7489
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9999,0.60785,0.11765,0.87995,0.31988,0.10152,1.7479
1.9987,0.60803,0.11765,0.87972,0.31985,0.10163,1.7415
2,0.60784,0.11766,0.88009,0.3198,0.10151,1.749
1.9998,0.60784,0.11768,0.87527,0.32315,0.10126,1.7473
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.8801,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88,0.31984,0.10153,1.7491
1.9999,0.60785,0.11766,0.87994,0.31988,0.10148,1.7482
2,0.60784,0.11766,0.88001,0.31985,0.10151,1.7489
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9986,0.60803,0.11765,0.8796,0.31997,0.10159,1.743
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.8801,0.31979,0.10151,1.7491
2,0.60784,0.11765,0.88009,0.31979,0.10152,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9987,0.60799,0.11768,0.87971,0.31982,0.10167,1.7423
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60799,0.11768,0.87953,0.31998,0.10158,1.741
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9987,0.608,0.11767,0.87977,0.31986,0.1016,1.7433
1.9987,0.60802,0.11766,0.87932,0.3201,0.10161,1.7403
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60785,0.11766,0.88004,0.31982,0.10152,1.7488
1.9986,0.60803,0.11766,0.87948,0.31996,0.10162,1.7386
1.9999,0.60785,0.11766,0.88007,0.3198,0.10151,1.7488
2,0.60784,0.11765,0.87999,0.31986,0.10151,1.7489
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60785,0.11766,0.87996,0.31988,0.1015,1.748
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
1.9999,0.60785,0.11766,0.87983,0.31994,0.10151,1.7471
1.9999,0.60786,0.11765,0.8798,0.31995,0.10153,1.7469
1.9999,0.60786,0.11765,0.87973,0.31999,0.10151,1.7477
1.9997,0.60787,0.11766,0.87998,0.31985,0.10153,1.7477
1.9986,0.60803,0.11765,0.87951,0.31998,0.10162,1.7412
1.9999,0.60784,0.11766,0.88008,0.3198,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9987,0.60799,0.11769,0.87929,0.32013,0.10162,1.741
1.9987,0.60798,0.11769,0.87965,0.31982,0.10165,1.7416
1.9997,0.60786,0.11767,0.87987,0.3199,0.10153,1.7476
1.9997,0.60787,0.11766,0.88003,0.31981,0.10153,1.7478
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9999,0.60784,0.11767,0.87993,0.31989,0.10149,1.7482
1.9999,0.60784,0.11766,0.87999,0.31987,0.1015,1.7488
1.9999,0.60784,0.11766,0.88009,0.31979,0.10151,1.7488
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.749
2,0.60783,0.11766,0.87993,0.31989,0.10153,1.749
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
1.9986,0.60804,0.11764,0.87944,0.32007,0.10159,1.7425
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88011,0.31979,0.10151,1.7491
2,0.60784,0.11766,0.88007,0.31981,0.10151,1.7489
1.9987,0.608,0.11767,0.87972,0.31988,0.10161,1.7431
1.9987,0.608,0.11767,0.87977,0.31985,0.10161,1.7431
2,0.60784,0.11766,0.87999,0.31987,0.10151,1.7489
2,0.60784,0.11765,0.88009,0.31977,0.10154,1.749
1.9987,0.608,0.11768,0.87965,0.31985,0.10165,1.7405
