1.999700000000000033e+00,6.078700000000000214e-01,1.176600000000000007e-01,8.799799999999999844e-01,3.198400000000000132e-01,1.015299999999999953e-01,1.747600000000000042e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800900000000000389e-01,3.197999999999999732e-01,1.015100000000000030e-01,1.749100000000000099e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800499999999999989e-01,3.198199999999999932e-01,1.015100000000000030e-01,1.749000000000000110e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
1.998599999999999932e+00,6.080400000000000249e-01,1.176299999999999985e-01,8.790700000000000180e-01,3.202800000000000091e-01,1.015999999999999959e-01,1.742599999999999927e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176500000000000046e-01,8.800900000000000389e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749000000000000110e+00
1.998599999999999932e+00,6.079900000000000304e-01,1.176900000000000029e-01,8.735100000000000087e-01,3.242200000000000082e-01,1.013000000000000012e-01,1.742799999999999905e+00
1.999900000000000011e+00,6.078400000000000469e-01,1.176699999999999968e-01,8.799400000000000555e-01,3.198599999999999777e-01,1.015299999999999953e-01,1.747700000000000031e+00
1.998699999999999921e+00,6.080400000000000249e-01,1.176399999999999946e-01,8.793499999999999650e-01,3.200399999999999912e-01,1.016500000000000042e-01,1.741400000000000059e+00
1.999900000000000011e+00,6.078799999999999759e-01,1.176299999999999985e-01,8.797500000000000320e-01,3.199199999999999822e-01,1.015899999999999997e-01,1.747200000000000086e+00
1.999900000000000011e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800799999999999734e-01,3.197999999999999732e-01,1.015100000000000030e-01,1.748799999999999910e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
1.998699999999999921e+00,6.080100000000000504e-01,1.176699999999999968e-01,8.798099999999999810e-01,3.197699999999999987e-01,1.016299999999999981e-01,1.741300000000000070e+00
1.999900000000000011e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800900000000000389e-01,3.197999999999999732e-01,1.015100000000000030e-01,1.748799999999999910e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
1.998699999999999921e+00,6.080200000000000049e-01,1.176500000000000046e-01,8.796800000000000175e-01,3.198500000000000232e-01,1.016399999999999942e-01,1.741500000000000048e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800000000000000044e-01,3.198599999999999777e-01,1.015100000000000030e-01,1.748899999999999899e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749000000000000110e+00
1.999900000000000011e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800700000000000189e-01,3.198099999999999832e-01,1.015100000000000030e-01,1.748799999999999910e+00
1.998699999999999921e+00,6.080400000000000249e-01,1.176399999999999946e-01,8.796199999999999575e-01,3.198599999999999777e-01,1.016399999999999942e-01,1.740199999999999969e+00
1.999900000000000011e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.800700000000000189e-01,3.197999999999999732e-01,1.015199999999999991e-01,1.748899999999999899e+00
1.998699999999999921e+00,6.080100000000000504e-01,1.176699999999999968e-01,8.794800000000000395e-01,3.199299999999999922e-01,1.016600000000000004e-01,1.740299999999999958e+00
2.000000000000000000e+00,6.078400000000000469e-01,1.176600000000000007e-01,8.801099999999999479e-01,3.197900000000000187e-01,1.015100000000000030e-01,1.749100000000000099e+00
1.999900000000000011e+00,6.078799999999999759e-01,1.176399999999999946e-01,8.796899999999999720e-01,3.199600000000000222e-01,1.015699999999999936e-01,1.747500000000000053e+00
