theta1,theta2,theta3,theta4,theta5,theta6,theta7,LogLikelihood,AIC,BIC
1.99993493405646,0.607843746521428,0.117658189415989,0.880094418760871,0.319793811754915,0.101512273094072,1.74879752563927,2309.08203991258,-4604.16407982515,-4576.86479835008
1.99998697857945,0.607837570257225,0.117657307706059,0.88010713940398,0.319791193920959,0.101509051224797,1.74905002943837,2309.08214408928,-4604.16428817857,-4576.86500670349
1.99993493528801,0.607844127808039,0.117657946318303,0.880094356910199,0.319793604845363,0.101512560160737,1.74878883493133,2309.08203991568,-4604.16407983135,-4576.86479835628
1.99999997397084,0.607835994189705,0.117657117417679,0.880111564872906,0.319789865384362,0.101507917633372,1.74909720071837,2309.08216994519,-4604.16433989038,-4576.8650584153
1.99981878755916,0.60790495900347,0.117615016091421,0.877419283357218,0.321665039586763,0.101321995807389,1.74681867398017,2309.08205635698,-4604.16411271397,-4576.86483123889
1.99864560379112,0.607993477871713,0.117681307791887,0.879608676088789,0.319923494875725,0.101615413956474,1.74222060714755,2309.07941875201,-4604.15883750402,-4576.85955602894
1.99866152627931,0.608015471363185,0.117662272810447,0.879412361273092,0.320055319357189,0.101604509061681,1.74126163249385,2309.07945580689,-4604.15891161378,-4576.8596301387
1.99864742762582,0.607994454144254,0.117685810812164,0.879697562528112,0.319896948803706,0.101607300494934,1.74306953784233,2309.07942639273,-4604.15885278546,-4576.85957131038
1.99999739684354,0.607836331576821,0.117657132319115,0.880110349577827,0.319790269368283,0.101508149479634,1.74908302965938,2309.08216485369,-4604.16432970738,-4576.86504823231
1.99999986955358,0.607836016663234,0.117657108945142,0.880111251857377,0.319790081672368,0.101507897755309,1.74909648452378,2309.08216976675,-4604.16433953349,-4576.86505805842
1.99999727926093,0.607835663956402,0.117657860172374,0.88009776745528,0.319797481974402,0.101508709723462,1.74907380827866,2309.08216594164,-4604.16433188329,-4576.86505040821
1.99987898312914,0.6078350303692,0.117674358424981,0.879727460711428,0.319963670297781,0.101540338065445,1.74738409043598,2309.08196052434,-4604.16392104868,-4576.8646395736
1.99866539666961,0.608020145522567,0.117654767380505,0.87928256983875,0.320143719372125,0.101608923965984,1.74153340282513,2309.07948147666,-4604.15896295332,-4576.85968147824
1.99999986955297,0.607836007642572,0.117657118249989,0.880111520654651,0.319789881153366,0.10150792543113,1.74909664406936,2309.08216973838,-4604.16433947675,-4576.86505800168
1.9986458977018,0.608011326374416,0.117662881685209,0.879818935941218,0.319779800987456,0.101623937422296,1.74262747974897,2309.07940462071,-4604.15880924142,-4576.85952776634
1.99866613083256,0.607996627282962,0.117679904359994,0.879626483292251,0.319909734484242,0.101629123117918,1.74096291874374,2309.07943680933,-4604.15887361866,-4576.85959214359
1.99998373853411,0.60783450465538,0.117661259905853,0.880122624947293,0.319777438098957,0.10151198172793,1.74898802606231,2309.08213586413,-4604.16427172825,-4576.86499025318
1.99998698643161,0.607837345318476,0.117657589829793,0.880106203255208,0.319791139751743,0.101509228826484,1.74903716466968,2309.082144202,-4604.164288404,-4576.86500692892
1.9998483260101,0.607831431906818,0.117681276936051,0.878636652068823,0.320746596862456,0.101436941622309,1.7482247559188,2309.08200858402,-4604.16401716804,-4576.86473569297
1.99861441489336,0.6079986749701,0.117685960325733,0.878035497844394,0.321054900169758,0.101495330344872,1.74279273480096,2309.07951895023,-4604.15903790045,-4576.85975642538
1.99998594978834,0.607839094794069,0.11765568055788,0.880005216515934,0.319856776847851,0.101507163939121,1.7488539734228,2309.08215265957,-4604.16430531913,-4576.86502384405
1.99868789554286,0.607996914796866,0.117674487775058,0.879758492654977,0.319795090174762,0.101642338022451,1.74164892350517,2309.07947942084,-4604.15895884168,-4576.8596773666
1.99999997397084,0.607835994160713,0.117657117446368,0.880111562773234,0.319789867014219,0.101507917452267,1.74909720540451,2309.08216994541,-4604.16433989082,-4576.86505841575
1.99865770818342,0.608012331554411,0.117661137436924,0.879745768343611,0.319828343149164,0.101605915080857,1.74159960665735,2309.07942001226,-4604.15884002452,-4576.85955854944
1.99998698041129,0.607837741107202,0.117657157825843,0.880107371658195,0.319790747281767,0.101509126843582,1.74903451947192,2309.08214406656,-4604.16428813311,-4576.86500665803
1.99998698182899,0.607837335972461,0.11765758423775,0.880103727129711,0.319792629599617,0.10150959171829,1.74903543142395,2309.08214445346,-4604.16428890693,-4576.86500743185
1.99866952088606,0.608014585982735,0.117662174387073,0.87962397466894,0.31989832079772,0.101635997670103,1.74145007970282,2309.07945314267,-4604.15890628535,-4576.85962481027
1.99998530525532,0.607836638968977,0.117657355972063,0.880072536184157,0.319804838356505,0.101514257440671,1.74895104359473,2309.08214429874,-4604.16428859747,-4576.8650071224
1.9999852937507,0.607838132653072,0.117656968828073,0.880029755596073,0.319841197094651,0.101506532209575,1.74879027605959,2309.08214871586,-4604.16429743171,-4576.86501595663
1.99989418344453,0.607842064943036,0.117665606654021,0.880040247289011,0.319802386848967,0.101527884148894,1.74781370468186,2309.08196113855,-4604.1639222771,-4576.86464080202
1.99989129378086,0.607847400189659,0.117660566318791,0.879961545352147,0.319841173842994,0.101544617430553,1.74817971957419,2309.08196427564,-4604.16392855128,-4576.8646470762
1.99999997395886,0.607835998173535,0.117657114108221,0.880111355299732,0.319789994870009,0.101507913659812,1.74909689002917,2309.08216996728,-4604.16433993457,-4576.86505845949
1.99989017141322,0.607856656058931,0.117651545377268,0.87990968916362,0.319857034263843,0.101551843395025,1.74793547838752,2309.08196661191,-4604.16393322382,-4576.86465174875
1.99867129190615,0.608048622997626,0.117627835560031,0.874635420866258,0.323400444166145,0.101281768482229,1.73563875495067,2309.07975105408,-4604.15950210815,-4576.86022063307
1.99998585834179,0.607830745995499,0.117665335660191,0.879862461747096,0.319943442368744,0.101513932436648,1.74895529388013,2309.08216732813,-4604.16433465625,-4576.86505318117
1.99998368570999,0.607843551996502,0.11765192571358,0.880053398036569,0.319818021811102,0.101511548701356,1.74898168200536,2309.08214302645,-4604.16428605289,-4576.86500457781
1.99999997397084,0.60783599431687,0.117657117214817,0.880111545512854,0.319789878916157,0.101507916967657,1.74909717098519,2309.08216994723,-4604.16433989447,-4576.86505841939
1.99993495958036,0.607844510905527,0.117657555702519,0.880072154313975,0.319807388214644,0.101512988344604,1.74881965043228,2309.08204232325,-4604.1640846465,-4576.86480317142
1.99999997395843,0.607835993853584,0.117657117720256,0.880111563518314,0.319789865747336,0.101507918000207,1.74909719383989,2309.08216994531,-4604.16433989062,-4576.86505841554
1.99999986954335,0.607836008259465,0.117657117572023,0.880111480495974,0.319789897788178,0.101507927533996,1.74909595981915,2309.08216974259,-4604.16433948519,-4576.86505801011
1.9997388252098,0.607868535568902,0.117659928980973,0.880027188779588,0.319804475617374,0.101535528061801,1.74782437453066,2309.08164780089,-4604.16329560179,-4576.86401412671
1.99999739695088,0.607836357553804,0.11765711296144,0.880110213149303,0.31979045643316,0.10150802952155,1.74908455989856,2309.08216486836,-4604.16432973672,-4576.86504826164
1.99998698764956,0.607837588417173,0.117657324754351,0.880107979516401,0.319789443992028,0.10150974960197,1.74903478746565,2309.08214401664,-4604.16428803327,-4576.8650065582
1.99862643992651,0.608008997966128,0.117673714586069,0.87867067837769,0.32055786976321,0.10158915644527,1.74282410728569,2309.07948223474,-4604.15896446948,-4576.8596829944
1.99998592450797,0.607840738392358,0.117653529625687,0.88004143414323,0.319823947414508,0.101513414831071,1.74893394912616,2309.0821488074,-4604.1642976148,-4576.86501613973
1.99993492706296,0.607845164548582,0.117656661266403,0.880051346808317,0.319812798197696,0.101514357947513,1.74879501552897,2309.08204439605,-4604.16408879211,-4576.86480731703
1.99989871508473,0.607846940486533,0.117660620054554,0.880029772060319,0.319805172874321,0.101523975974835,1.7481195697262,2309.08197219256,-4604.16394438513,-4576.86466291005
1.99998698685498,0.60783751668199,0.117657288078156,0.88010415162396,0.319792288549383,0.101509513581198,1.7490361494002,2309.08214441914,-4604.16428883828,-4576.8650073632
1.99998476088476,0.607839436831375,0.117655743924532,0.880082055278835,0.319797447139134,0.101518807206967,1.74899524288887,2309.08214220216,-4604.16428440432,-4576.86500292924
1.99991487104223,0.607836951467981,0.117668229773456,0.879700598848294,0.319972016680045,0.101559327960936,1.74618881802308,2309.08202985895,-4604.1640597179,-4576.86477824282
1.99986631532209,0.607838269696069,0.117673075314691,0.87930709885267,0.320223847486609,0.10153966889857,1.74878171799722,2309.08197912917,-4604.16395825834,-4576.86467678326
1.99866053246439,0.608035602178594,0.117643249572866,0.879670564372843,0.319787467158919,0.101699012532012,1.74151478003907,2309.07942744315,-4604.15885488631,-4576.85957341123
1.99998438471771,0.607837502364111,0.117657729699547,0.880031495331638,0.319835453544439,0.10151198024497,1.74884960924849,2309.08214672332,-4604.16429344664,-4576.86501197156
1.99998583723143,0.607840309272202,0.117654293949654,0.880054601086493,0.319823831849283,0.101509039184802,1.74888863538609,2309.08214725634,-4604.16429451268,-4576.8650130376
1.99999986985422,0.607836007551018,0.117657118311328,0.880111538569074,0.319789870447483,0.101507925270239,1.74909669973504,2309.0821697371,-4604.16433947419,-4576.86505799912
1.9999349360946,0.607844033443241,0.117657887610068,0.880089162658644,0.319795836712493,0.101512705913446,1.74880565334434,2309.08204047543,-4604.16408095087,-4576.86479947579
1.9999831126695,0.607836674906139,0.117659541399295,0.879963259919488,0.319875451204371,0.10151297364118,1.74890344793441,2309.08215129738,-4604.16430259477,-4576.86502111969
1.99998429953916,0.607837266462549,0.117657474994196,0.880036759229279,0.319827546372399,0.101509661020652,1.74883912475904,2309.08214596835,-4604.1642919367,-4576.86501046162
1.99870523367945,0.60799867514629,0.117667369909251,0.879418355159646,0.319984922232524,0.101648216817623,1.74001680946508,2309.07951733611,-4604.15903467223,-4576.85975319715
1.99998472968234,0.60783962730091,0.117655512188294,0.880012765036896,0.319846360542377,0.10151309354903,1.74888453776721,2309.08214939969,-4604.16429879938,-4576.86501732431
1.99866199509221,0.608008751450964,0.117667814254271,0.879600930639873,0.319881803979226,0.101679342625414,1.74133800519374,2309.07943582815,-4604.1588716563,-4576.85959018123
1.99991661010102,0.607863733352739,0.117640043187596,0.879755793741003,0.319839707394965,0.101641225394135,1.74674640467552,2309.0820270022,-4604.16405400441,-4576.86477252933
1.99999986955085,0.6078360076442,0.117657118278557,0.880111518958501,0.31978988540628,0.10150792371866,1.74909676304453,2309.08216973855,-4604.1643394771,-4576.86505800203
1.99867616974057,0.607980011570533,0.117691145615345,0.879281830400498,0.320016898452288,0.10173810310086,1.74148838257748,2309.07949238792,-4604.15898477585,-4576.85970330077
1.99993487889305,0.607850712543037,0.117653113830771,0.880012623641028,0.319832264497178,0.101508069880898,1.7489559195737,2309.08204819462,-4604.16409638924,-4576.86481491417
1.99998477231216,0.607838599793851,0.117656579073521,0.880082465581382,0.319804805691314,0.101510289970312,1.74892930541826,2309.08214219062,-4604.16428438124,-4576.86500290616
1.99993500239591,0.607846823315406,0.117655484157651,0.88008481408142,0.319794917540131,0.101513266882843,1.74882287870081,2309.08204106591,-4604.16408213182,-4576.86480065674
1.99866399799312,0.608004442827041,0.117669007872918,0.879558727009012,0.319927194334609,0.101624301048633,1.74178458284331,2309.0794537592,-4604.1589075184,-4576.85962604332
1.9999998693542,0.607836011228286,0.117657114633255,0.880111229433803,0.319790054119845,0.101507936140481,1.74909608596544,2309.08216976871,-4604.16433953742,-4576.86505806234
1.99998698185316,0.6078375502189,0.117657326108662,0.880106381701371,0.319791081611204,0.101509238440953,1.74904227405606,2309.08214417478,-4604.16428834955,-4576.86500687447
1.99999986985421,0.607836007757088,0.117657118212584,0.880111563155026,0.319789855854766,0.101507925402915,1.74909671611637,2309.0821697345,-4604.164339469,-4576.86505799393
1.99998698754909,0.607837150094128,0.11765775192093,0.880097413289259,0.31979414610538,0.101511164487056,1.74904030355113,2309.08214512842,-4604.16429025684,-4576.86500878177
1.99999986961476,0.607836006572432,0.117657119258227,0.880111418881305,0.319789938038025,0.101507932698026,1.74909634846569,2309.08216974924,-4604.16433949849,-4576.86505802341
1.99993501800861,0.607842430522848,0.117658979070018,0.880093720786687,0.319793264984805,0.101512325844566,1.74878360732081,2309.08204014016,-4604.16408028031,-4576.86479880523
1.99998698647371,0.607838281712445,0.117656601002631,0.880103853794015,0.319792519001844,0.101509466211554,1.74903489653654,2309.08214444962,-4604.16428889924,-4576.86500742416
1.99998474675453,0.607838011254384,0.117657139025518,0.880082315884223,0.319796901674286,0.101516320015597,1.74877294304111,2309.08214205319,-4604.16428410638,-4576.8650026313
1.99989754212927,0.607852695882006,0.117653449675625,0.88002598822183,0.319806848605706,0.101519934614577,1.74817146948777,2309.08197025541,-4604.16394051083,-4576.86465903575
1.99998698384398,0.60783772868022,0.117657146230736,0.880106285480917,0.319791838437044,0.101508845164295,1.74903551510186,2309.08214418834,-4604.16428837668,-4576.86500690161
1.9999869835042,0.607837654151146,0.117657185370533,0.880108158114055,0.319790555871685,0.101508891500737,1.74903530358799,2309.08214399002,-4604.16428798004,-4576.86500650496
1.9999999739589,0.607835994625571,0.117657116993109,0.880111545554949,0.319789877452229,0.101507917505651,1.74909715117104,2309.0821699472,-4604.16433989441,-4576.86505841933
1.99993496942701,0.607843089360462,0.117658805549972,0.880070463482231,0.319809612234335,0.101511860494296,1.74879587035473,2309.08204250411,-4604.16408500822,-4576.86480353314
1.99973882199504,0.607868487407599,0.117661444178454,0.879978187887316,0.319839931700669,0.101525945981601,1.74771225917332,2309.08165261268,-4604.16330522536,-4576.86402375028
1.99993493427627,0.60784489067599,0.117657026187892,0.880088706779512,0.31979664327455,0.101512283426387,1.74879794887524,2309.08204051658,-4604.16408103316,-4576.86479955809
1.99998698749572,0.60783763401962,0.117657189788144,0.880108328461782,0.319789875948412,0.10150938662228,1.74902965721062,2309.08214397908,-4604.16428795815,-4576.86500648307
1.99999731718896,0.607834997107767,0.117658498489853,0.88010894182247,0.319791183774625,0.101507829302126,1.74907246270608,2309.08216483886,-4604.16432967773,-4576.86504820265
1.9999869742352,0.607837631682478,0.117657272750817,0.880106654639301,0.31979173367589,0.101508563127556,1.74903364533982,2309.0821441297,-4604.16428825939,-4576.86500678431
1.99868090242187,0.608019930976155,0.117655167568872,0.879338601725454,0.320111650947516,0.101621752266235,1.74285023116939,2309.07952776027,-4604.15905552054,-4576.85977404546
1.99999997397084,0.607835994066422,0.117657117635065,0.880111543867485,0.319789878426441,0.101507918520187,1.74909715562145,2309.08216994741,-4604.16433989481,-4576.86505841974
1.99993493689166,0.607843574084774,0.117658298064299,0.880092598638309,0.319793775360514,0.101513582109385,1.74879206912158,2309.08204010371,-4604.16408020742,-4576.86479873234
1.99998552869606,0.607834543134978,0.117660548014,0.880026706435464,0.319843089734459,0.101507199930662,1.74892633726967,2309.08214957836,-4604.16429915672,-4576.86501768164
1.99998698198792,0.607837797752372,0.117656992064682,0.88010599299844,0.319792211845375,0.101508190646643,1.7490454617729,2309.08214421668,-4604.16428843337,-4576.86500695829
1.99993483418916,0.607843728854638,0.117658324835459,0.880012674965763,0.319845162670575,0.101518910195563,1.74927558441016,2309.08204831871,-4604.16409663741,-4576.86481516234
1.9986288656959,0.608065387392786,0.117616311556597,0.878424427966598,0.320750367230025,0.1015200490581,1.74078196225966,2309.07947729522,-4604.15895459045,-4576.85967311537
1.99998698801705,0.607838049138262,0.117656802819597,0.88008372816095,0.319802207844979,0.101511840685804,1.74904684895499,2309.08214657038,-4604.16429314076,-4576.86501166568
1.99998339634361,0.607843783097173,0.117651445026657,0.880074841279309,0.319815505667417,0.101499620997291,1.74892466199014,2309.08214015625,-4604.1642803125,-4576.86499883742
1.99869642378181,0.608000794097936,0.117668680101696,0.879029124562846,0.320214943124595,0.10170196838004,1.7397912653235,2309.07952975943,-4604.15905951887,-4576.85977804379
1.99999986953232,0.607836007395072,0.117657118505521,0.880111464053101,0.319789922288454,0.101507921924422,1.74909673174304,2309.08216974431,-4604.16433948862,-4576.86505801354
1.99998105260121,0.607839481393412,0.117655451426326,0.879927579863369,0.319905388090342,0.101506359622556,1.74914123881775,2309.08215090533,-4604.16430181067,-4576.86502033559
1.99993488882541,0.607845191320121,0.117656203060141,0.88006402262881,0.319813072920406,0.101510396989259,1.74880739632426,2309.08204302616,-4604.16408605232,-4576.86480457724
1.99998334569203,0.607845065246888,0.117650968784009,0.88008710943983,0.31979898337513,0.101512369965485,1.74895540266768,2309.08213878323,-4604.16427756645,-4576.86499609138
1.99973806317715,0.607869258202185,0.117659471117788,0.88003705351917,0.319806366980154,0.101527712064701,1.74774895955792,2309.08164506305,-4604.16329012609,-4576.86400865101
1.99999986985422,0.607836007532528,0.117657118313157,0.880111539495035,0.319789869833548,0.10150792527737,1.74909670330637,2309.082169737,-4604.164339474,-4576.86505799892
1.99863134848197,0.607989175459108,0.117687822848172,0.876957804495729,0.321743807698879,0.101449653516438,1.73937545139603,2309.07958528214,-4604.15917056429,-4576.85988908921
1.99973519494174,0.607857869443914,0.117669853896014,0.879712305866631,0.320059275127966,0.10148145945544,1.74830990918073,2309.08167424557,-4604.16334849113,-4576.86406701605
1.9999856655112,0.607837947231407,0.117657800686004,0.880050691130871,0.319823282192085,0.101504339411525,1.74885285475548,2309.08214727294,-4604.16429454587,-4576.8650130708
1.99998400356194,0.607837455292095,0.117657838952802,0.880088326430136,0.319797914394995,0.101514198599821,1.74901236328583,2309.08214003154,-4604.16428006308,-4576.864998588
1.99866502604895,0.608005610878999,0.117670125352015,0.879497051427607,0.320013728186083,0.101597850918372,1.74200809883806,2309.07946726555,-4604.1589345311,-4576.85965305603
1.99999997395654,0.607835993403196,0.117657118212098,0.88011159230747,0.319789847288658,0.101507918901556,1.74909721764646,2309.08216994227,-4604.16433988453,-4576.86505840945
1.99973809873703,0.6078685980713,0.117659842797222,0.880043840389558,0.319801246405737,0.101526870495241,1.74787129407749,2309.08164478676,-4604.16328957352,-4576.86400809844
1.99863880507055,0.608035546238037,0.117641329237512,0.876926001764214,0.321851129320434,0.101414121564989,1.74330806396356,2309.07967701987,-4604.15935403974,-4576.86007256467
1.99864289922439,0.607993247781723,0.117686641231704,0.87951298972241,0.320012172397351,0.101615964256606,1.74289322190672,2309.07943299132,-4604.15886598264,-4576.85958450757
1.99998698622132,0.60783735772177,0.117657541258086,0.880105545886259,0.319791620256775,0.101509283570718,1.74903760647628,2309.08214427104,-4604.16428854208,-4576.865007067
1.9986915410377,0.608035392045926,0.117636225112516,0.879334033731515,0.320047466782771,0.101657799045991,1.7420008011549,2309.07953434499,-4604.15906868998,-4576.8597872149
1.99990043584223,0.607857788757249,0.117650742776129,0.88006239242911,0.319761983923309,0.10153204608644,1.74760863659174,2309.08197051214,-4604.16394102429,-4576.86465954921
1.99998357475006,0.607843553605688,0.11765209339856,0.879718189686429,0.320086898432151,0.101463939815223,1.74908162257399,2309.08217761286,-4604.16435522572,-4576.86507375064
1.99863835863457,0.60802381255871,0.117652327019056,0.879687246093776,0.319886239456189,0.10161704969282,1.74362207448816,2309.07941694698,-4604.15883389397,-4576.85955241889
1.99988348339405,0.607863071226323,0.117646970473778,0.879874356318236,0.31992905409686,0.101498178299788,1.74716580616636,2309.08195432903,-4604.16390865806,-4576.86462718299
1.99999997395972,0.607835995948275,0.117657115635846,0.880111554830434,0.319789866771779,0.101507918300372,1.7490969775364,2309.08216994623,-4604.16433989246,-4576.86505841738
1.99998375788363,0.60783732648777,0.117657997080072,0.880060195584076,0.319831198226392,0.10150250691481,1.74936252965953,2309.08214243286,-4604.16428486571,-4576.86500339063
1.99867200159975,0.607998917591292,0.117675762533817,0.879731667050143,0.319864971054943,0.101601427994258,1.74146851460051,2309.07944832643,-4604.15889665286,-4576.85961517778
1.9999869883575,0.607837489751574,0.117657391142248,0.880105321467885,0.319791466718282,0.101509359896653,1.74903211827862,2309.08214429825,-4604.1642885965,-4576.86500712143
1.99866636034459,0.607990630469264,0.117685779800523,0.879787838003929,0.319789974688408,0.101650205647028,1.74159492694418,2309.07943111228,-4604.15886222457,-4576.85958074949
1.99998392155881,0.607837927349977,0.117657331328543,0.880091921235539,0.319798305666348,0.101509776991216,1.74893078649739,2309.08213947203,-4604.16427894407,-4576.86499746899
1.99865577490157,0.60803104236845,0.117642803137479,0.879668877805721,0.319858281316919,0.101640979998388,1.74189868450558,2309.07942814327,-4604.15885628655,-4576.85957481147
1.99866666014706,0.60799635688717,0.117679874534651,0.879619005571044,0.319927825228821,0.10162346048663,1.74161269997226,2309.07945052284,-4604.15890104568,-4576.8596195706
1.9999869866318,0.607837830084531,0.117657167967418,0.880105111338208,0.319792137901748,0.101509346237705,1.7490363623305,2309.08214431763,-4604.16428863526,-4576.86500716018
1.99999986985422,0.607836007640881,0.117657118257734,0.880111536152777,0.319789871319849,0.101507925959088,1.74909670151337,2309.08216973735,-4604.1643394747,-4576.86505799963
1.99999997395347,0.607835994030048,0.11765711760223,0.880111566615129,0.319789862304527,0.101507919769222,1.7490972095934,2309.08216994497,-4604.16433988994,-4576.86505841486
1.99993493511394,0.607844169751173,0.117657777212647,0.880096033588016,0.319792110914111,0.101512798868452,1.74878679750153,2309.0820397372,-4604.1640794744,-4576.86479799932
1.99999997395964,0.607835994347547,0.117657117062629,0.880111507418285,0.319789904750109,0.101507913987588,1.74909715677107,2309.08216995123,-4604.16433990246,-4576.86505842738
1.99864398698844,0.608000016849939,0.117676948625489,0.87967276825763,0.319828320171323,0.101670701156229,1.74187708899775,2309.07940125923,-4604.15880251845,-4576.85952104337
1.99998379315503,0.607835701895884,0.117660550239323,0.880038622443515,0.319828261046325,0.10151331519381,1.74883866152959,2309.08214475034,-4604.16428950068,-4576.8650080256
1.99867814430346,0.608000000991328,0.117674906272959,0.879711578004788,0.319840140164709,0.101640569563557,1.74162922602684,2309.07946431534,-4604.15892863067,-4576.85964715559
1.99999726706287,0.607836335297724,0.117657150309873,0.8801070917356,0.319792643758005,0.101507849577739,1.74908225320012,2309.0821649346,-4604.1643298692,-4576.86504839412
1.99998628853323,0.607838406694568,0.117656550565902,0.880052062083964,0.319823617867592,0.101508004880045,1.74870309968601,2309.08214831322,-4604.16429662643,-4576.86501515135
1.99998437193106,0.607834061237488,0.117661797285899,0.880080957445901,0.319801711654356,0.101514248339607,1.74893944445251,2309.08214151395,-4604.16428302791,-4576.86500155283
1.99998401136935,0.607840658017789,0.117654104838827,0.880068150260375,0.319809240846064,0.101513365447582,1.74893735880959,2309.08214214221,-4604.16428428441,-4576.86500280933
1.99985534838951,0.607832943314024,0.117681335624524,0.879527555588906,0.320170156913028,0.101475088147632,1.74885324141248,2309.08193659101,-4604.16387318202,-4576.86459170694
1.99999739680086,0.607836251341734,0.117657203046957,0.88011068201777,0.319790189166258,0.101508008438231,1.74908626315794,2309.08216481862,-4604.16432963723,-4576.86504816215
1.9999025680934,0.607849523685724,0.117656733009748,0.880084507730177,0.319771335015084,0.101525260258748,1.74819503976888,2309.08197445529,-4604.16394891058,-4576.8646674355
1.99999986951341,0.607836008634381,0.117657115767603,0.880111536248645,0.319789866591251,0.101507925085028,1.7490967247171,2309.08216973665,-4604.1643394733,-4576.86505799822
1.99998478738781,0.607837168531491,0.117658015102962,0.880106840531707,0.319786831654768,0.101511898742067,1.74894542136099,2309.08213965542,-4604.16427931084,-4576.86499783576
1.99868532610471,0.608015745981543,0.117656039603473,0.879404723185669,0.320077557765977,0.101597269244095,1.7424757642623,2309.07952543849,-4604.15905087699,-4576.85976940191
1.99999997397084,0.607835994106548,0.117657117507972,0.880111563962138,0.319789865876566,0.101507917792468,1.74909720200036,2309.08216994529,-4604.16433989057,-4576.8650584155
1.99999986985423,0.607836007493647,0.117657118460404,0.880111533603813,0.319789873546529,0.101507924932186,1.74909669398857,2309.08216973762,-4604.16433947524,-4576.86505800016
1.99999986976145,0.607835981397344,0.117657155249666,0.880111073348772,0.319790078730515,0.101507990767442,1.74909658077762,2309.082169786,-4604.16433957201,-4576.86505809693
1.99998486811057,0.607837819568019,0.117657375282511,0.880068963557676,0.319813931012386,0.101509103947162,1.74885794078109,2309.08214377349,-4604.16428754698,-4576.86500607191
1.99866415130946,0.608017165059493,0.117659004113244,0.879489328526449,0.319992728785145,0.101638441682199,1.74097860505256,2309.07944717886,-4604.15889435772,-4576.85961288264
1.99999729442842,0.607836730747639,0.117656712016596,0.88010432786772,0.319795014025563,0.101507367807046,1.74908811775532,2309.08216528166,-4604.16433056332,-4576.86504908824
1.9999829471048,0.607843448306783,0.117652030092195,0.88002496956126,0.319824664348412,0.101531716656155,1.74909160192946,2309.08214438545,-4604.1642887709,-4576.86500729582
1.99973847793157,0.607870111190301,0.117659343675542,0.880032927182715,0.319807527848915,0.101527936139464,1.74768959837296,2309.08164614414,-4604.16329228829,-4576.86401081321
1.99998131687657,0.607838531430617,0.11765685914861,0.880066739963761,0.319807719062406,0.101508802523359,1.74894662566425,2309.08213680692,-4604.16427361384,-4576.86499213877
1.9999348142442,0.607849337745889,0.117652427947399,0.880061994931011,0.319819996778904,0.101507257625224,1.74883065471509,2309.08204309745,-4604.16408619491,-4576.86480471983
1.99999986985423,0.607836008432809,0.117657117320947,0.880111523912543,0.319789879772945,0.101507925080278,1.74909667068065,2309.08216973864,-4604.16433947729,-4576.86505800221
1.9999849426449,0.607841425559469,0.11765337349897,0.880073410362139,0.319805601582185,0.101511036951782,1.74892597012543,2309.0821434641,-4604.16428692819,-4576.86500545312
1.99993525804953,0.607843592794705,0.11765838668541,0.880091453066599,0.319792171137963,0.101516963481122,1.74885116476763,2309.08204090224,-4604.16408180448,-4576.8648003294
1.99993481316638,0.607846466161023,0.117655757240458,0.880071171895724,0.319799953153898,0.1015177474174,1.74898357907288,2309.08204216464,-4604.16408432927,-4576.86480285419
1.99993493806198,0.60784454134329,0.117657649401057,0.880089777602702,0.319794695169406,0.10151275025284,1.74879123335688,2309.08204040401,-4604.16408080802,-4576.86479933294
1.99973911960445,0.607869146576147,0.117659278919593,0.879983051660654,0.319848783073824,0.101518872314225,1.74779252331004,2309.08165303233,-4604.16330606467,-4576.86402458959
1.99999997397084,0.607835994128439,0.117657117482587,0.880111563286342,0.319789866512899,0.101507917503577,1.74909720196815,2309.08216994536,-4604.16433989072,-4576.86505841564
1.99866585994815,0.608021530208787,0.117650423312927,0.879692083399697,0.319880083054919,0.101598978697795,1.74152463283749,2309.07944134032,-4604.15888268065,-4576.85960120557
1.99998698718475,0.607837318345078,0.117657505405278,0.880108384163486,0.31979015443451,0.101508707711544,1.74903103156297,2309.08214397278,-4604.16428794556,-4576.86500647048
1.99999986985422,0.607836007591309,0.117657118237847,0.880111537842483,0.319789871517778,0.101507924701933,1.74909671505936,2309.08216973717,-4604.16433947435,-4576.86505799927
1.99993488002719,0.607842540691077,0.117661068631408,0.880064572307521,0.319814014231988,0.101508048396126,1.74885015534916,2309.08204294092,-4604.16408588184,-4576.86480440676
1.99998699234257,0.607837516990046,0.11765728909088,0.88010397947476,0.319790246879455,0.101511334570194,1.74902462495259,2309.08214444459,-4604.16428888918,-4576.8650074141
1.99998055169122,0.60783765696605,0.117658104556848,0.879743416360033,0.32005937655288,0.101478279320207,1.74922149104624,2309.08216901878,-4604.16433803755,-4576.86505656247
1.99870176345591,0.60799863523433,0.117670151240427,0.879701422311951,0.319901706755903,0.101600012001843,1.7430570691194,2309.07953708731,-4604.15907417462,-4576.85979269955
1.99998354268883,0.607837968256938,0.117657426520846,0.880086668008028,0.319802964613203,0.101510247373055,1.74901623429808,2309.0821392824,-4604.16427856479,-4576.86499708972
1.99999986955517,0.607836008254208,0.117657117901556,0.880111466054633,0.319789924359298,0.101507919250738,1.74909679522363,2309.08216974414,-4604.16433948829,-4576.86505801321
1.99999997396038,0.607835993717768,0.117657118073994,0.880111550447839,0.319789871903947,0.101507918386959,1.74909714952369,2309.08216994669,-4604.16433989338,-4576.86505841831
