3.123417085427182549e-03
-1.392173819095471332e-02
1.365627579660888546e-02
-2.175814070351805851e-03
1.773567839195994145e-03
-4.978075376884383285e-03
3.604288300850250204e-02
-3.077762361809038838e-02
-1.694221105527471405e-03
-1.541206030150898965e-03
-1.586971306532691806e-02
