0.25836,0.24215,0.44641,0.70261,0.30666,0.29995,0.60788
0.34424,0.15415,0.5051,0.63914,0.25365,0.3436,0.86061
0.21245,0.24148,0.57695,0.5503,0.37534,0.30783,0.92358
0.27481,0.2494,0.40675,0.45645,0.47127,0.2577,0.78595
0.21279,0.29079,0.49794,0.55768,0.42952,0.25379,0.77595
0.41165,0.030672,0.57299,0.41858,0.51651,0.24115,0.80742
0.22862,0.25199,0.49624,0.70972,0.23584,0.36263,0.1594
0.32919,0.16332,0.44917,0.63813,0.38181,0.25729,0.45019
0.33456,0.17297,0.51265,0.57847,0.3107,0.34261,0.63765
0.35216,0.18009,0.40962,0.38188,0.4612,0.29661,0.092542
0.26079,0.26285,0.43939,0.64209,0.28441,0.25767,0.023812
0.24385,0.26263,0.49992,0.61585,0.37548,0.27111,1.0025
0.27328,0.20559,0.58268,0.29348,0.6116,0.22073,0.2399
0.20326,0.36123,0.42759,0.46536,0.48313,0.23644,0.67033
0.33168,0.12977,0.5077,0.47971,0.45403,0.26203,0.63841
0.22449,0.31608,0.43921,0.45534,0.41412,0.30589,0.6954
0.40996,0.098528,0.48032,0.32711,0.58297,0.24482,0.46587
0.33721,0.24302,0.44011,0.52579,0.38941,0.34037,1.0939
0.24496,0.30213,0.42275,0.47197,0.41109,0.33388,1.2723
0.25283,0.26928,0.4523,0.48117,0.35795,0.3307,1.3654
0.24004,0.2696,0.50804,0.73289,0.17593,0.33719,0.93587
0.37109,0.11525,0.49419,0.59881,0.40284,0.21268,1.0422
0.19106,0.304,0.50578,0.30709,0.52855,0.27609,1.0226
0.29353,0.2509,0.44915,0.53179,0.44382,0.24357,0.24259
0.32836,0.12588,0.48835,0.83644,0.26041,0.23269,0.74778
0.24096,0.26091,0.50918,0.5862,0.38937,0.27702,0.91116
0.28603,0.33296,0.44597,0.53019,0.44707,0.25339,0.86559
0.29921,0.15498,0.44492,0.49044,0.42842,0.31187,0.92564
0.31143,0.12259,0.55799,0.72643,0.2934,0.2326,0.67972
0.26912,0.24405,0.46514,0.41695,0.4472,0.25193,0.50522
0.26435,0.17088,0.54998,0.6158,0.31749,0.3136,0.65968
0.38881,0.095545,0.54286,0.78695,0.21782,0.30831,0.65136
0.30788,0.1898,0.5234,0.50075,0.45592,0.25604,0.40634
0.30638,0.21387,0.51081,0.68268,0.23203,0.37005,0.95394
0.29058,0.15848,0.55162,0.51339,0.42465,0.30157,0.20658
0.2638,0.2607,0.5068,0.57155,0.32876,0.30367,0.65497
0.369,0.20889,0.49999,0.27146,0.60832,0.21101,0.50398
0.26342,0.20664,0.51744,0.53089,0.34159,0.32456,0.079122
0.2928,0.23643,0.45488,0.36916,0.40367,0.34017,0.8753
0.35096,0.19149,0.44861,1.0072,0.078277,0.33031,1.2928
0.20622,0.31157,0.44178,0.36807,0.47419,0.31518,0.78213
0.31075,0.16334,0.4611,0.38035,0.48394,0.28308,0.50047
0.20025,0.34353,0.44798,0.50735,0.40848,0.28131,0.77204
0.26268,0.28106,0.45923,0.4756,0.33844,0.36407,0.18844
0.31456,0.22514,0.49056,0.54466,0.40172,0.28443,0.94239
0.48287,0.027011,0.48449,0.72773,0.13851,0.40366,0.54437
0.27894,0.32871,0.36802,0.46207,0.38046,0.32849,0.65723
0.33753,0.13177,0.58335,0.44017,0.48815,0.23638,0.85736
0.36018,0.11761,0.54184,0.51067,0.43308,0.26538,1.0445
0.3153,0.19885,0.46337,0.35814,0.555,0.25472,1.0071
0.368,0.1144,0.45661,0.57266,0.35335,0.29275,1.2531
0.27661,0.23229,0.51243,0.50844,0.41456,0.30227,0.056709
0.36153,0.18846,0.45079,0.3263,0.4883,0.33296,0.74508
0.28192,0.22829,0.51047,0.35938,0.51079,0.25433,0.72547
0.33243,0.14378,0.52729,0.41313,0.51553,0.24841,0.028581
0.39369,0.06589,0.55426,0.55102,0.35478,0.32881,0.6091
0.40449,0.049919,0.53686,0.32233,0.53266,0.26895,0.81839
0.38366,0.12639,0.49124,0.46573,0.46134,0.20628,0.77044
0.28119,0.19978,0.45548,0.81377,0.17289,0.33396,0.64493
0.34158,0.11918,0.57792,0.35181,0.54624,0.24409,1.1112
0.31497,0.26041,0.4325,0.75176,0.12548,0.3493,0.59835
0.3539,0.096538,0.56808,0.48569,0.41737,0.30695,0.16595
0.323,0.13703,0.56799,0.73669,0.26598,0.29199,0.0099241
0.27141,0.20019,0.55301,0.48995,0.38895,0.35741,0.26332
0.24559,0.31402,0.46304,0.70028,0.29638,0.33696,0.37154
0.20622,0.2849,0.41645,0.46609,0.45277,0.25559,1.2678
0.31368,0.16482,0.48038,0.36567,0.44392,0.32206,0.44441
0.45787,0.036543,0.51742,0.33666,0.42386,0.36535,0.78718
0.28223,0.29387,0.47521,0.48075,0.3479,0.36419,1.1735
0.2713,0.23723,0.50662,0.47941,0.39788,0.31261,1.387
0.25618,0.20753,0.50675,0.56028,0.36119,0.30115,0.56371
0.26388,0.25812,0.51857,0.47122,0.39505,0.29656,0.87999
0.18557,0.38527,0.40276,0.57063,0.35634,0.29508,0.32064
0.23632,0.14416,0.53994,0.64014,0.23593,0.33271,0.50087
0.39813,0.12991,0.48749,0.53731,0.40901,0.25104,0.61149
0.33818,0.13184,0.56484,0.2844,0.59433,0.22396,0.94373
0.28308,0.056545,0.61339,0.73473,0.24409,0.28415,0.34756
0.20901,0.23563,0.52473,0.45516,0.47147,0.27697,0.50681
0.28934,0.30686,0.44757,0.64858,0.18548,0.37023,0.78257
0.28746,0.30011,0.39253,0.65984,0.26646,0.3529,1.2064
0.34992,0.14071,0.49175,0.48653,0.36674,0.32483,0.35825
0.28498,0.22089,0.5277,0.40993,0.49736,0.27668,0.60417
0.26294,0.24947,0.48879,0.47086,0.3871,0.3301,0.47417
0.32097,0.19385,0.49744,0.51022,0.37893,0.28328,0.60278
0.31591,0.15631,0.52066,0.24419,0.68787,0.16848,0.66171
0.23548,0.2008,0.58815,0.77112,0.26967,0.27178,1.271
0.2215,0.41418,0.36948,0.4195,0.42992,0.31375,0.37307
0.41881,0.13189,0.49031,0.35474,0.54905,0.23962,1.1306
0.26115,0.26862,0.47455,0.55342,0.36343,0.31226,0.20436
0.31472,0.18452,0.43795,0.52986,0.43217,0.27101,1.1609
0.22283,0.3054,0.46833,0.5987,0.34214,0.29899,1.0491
0.2118,0.31532,0.51094,0.57065,0.26366,0.36305,0.86808
0.23241,0.25212,0.50254,0.43345,0.41954,0.31603,1.2088
0.35061,0.23264,0.41207,0.63459,0.29176,0.30239,0.63509
0.30319,0.23668,0.46046,0.5485,0.36442,0.31206,1.1456
0.3299,0.14692,0.53647,0.38164,0.51892,0.23177,0.7858
0.34748,0.10894,0.48045,0.35035,0.45944,0.3352,1.1965
0.23219,0.24023,0.52448,0.46649,0.48814,0.20402,0.87022
0.27459,0.2913,0.40813,0.62672,0.32839,0.28959,0.73921
0.35577,0.17745,0.46169,0.36162,0.49566,0.25353,0.68041
0.28826,0.25631,0.46351,0.82212,0.20099,0.29661,1.6997
0.32971,0.25704,0.44356,0.53015,0.37898,0.30818,1.0276
0.41596,0.096574,0.48247,0.45608,0.47583,0.25948,0.66416
0.28146,0.24843,0.44211,0.53201,0.34372,0.34284,1.1835
0.33997,0.098066,0.55348,0.71769,0.20308,0.39439,0.47155
0.31297,0.12596,0.51225,0.41071,0.46868,0.29102,0.37619
0.33544,0.10864,0.56571,0.49664,0.29161,0.38294,0.082691
0.27811,0.27208,0.4551,0.67578,0.23606,0.32536,0.68525
0.44377,0.095307,0.50324,0.41027,0.53047,0.24374,0.89438
0.28916,0.20629,0.47221,0.50022,0.4056,0.32741,1.2768
0.31608,0.13844,0.49113,0.52716,0.37622,0.32343,0.30245
0.34875,0.21162,0.46842,0.47639,0.28612,0.42713,0.91491
0.28361,0.15851,0.47214,0.26327,0.57909,0.27143,1.2675
0.38183,0.16079,0.48081,0.50099,0.37239,0.33211,0.48429
0.28706,0.2335,0.49735,0.4434,0.38204,0.37968,0.59574
0.31129,0.13085,0.51107,0.50108,0.4113,0.27139,0.3972
0.27259,0.22967,0.45622,0.3527,0.4703,0.31529,0.79293
0.241,0.23796,0.566,0.56997,0.41812,0.27563,0.91962
0.32686,0.19745,0.50555,0.57371,0.31399,0.32143,1.0021
0.28039,0.083278,0.59874,0.53522,0.39679,0.29023,0.45502
0.26756,0.22124,0.49181,0.47322,0.38387,0.36772,0.060419
0.32074,0.12678,0.4926,0.31971,0.56531,0.24549,0.82692
0.30022,0.17802,0.50056,0.38639,0.4463,0.32985,0.69728
0.30584,0.22321,0.40767,0.38313,0.46812,0.28427,1.066
0.28992,0.17624,0.55098,0.75589,0.26499,0.33717,0.48514
0.25619,0.26126,0.46985,0.52554,0.35453,0.26365,0.84978
0.46932,0.054659,0.4793,0.61556,0.32093,0.30894,0.68832
0.23256,0.2319,0.52742,0.50716,0.34811,0.32052,0.78429
0.24019,0.27663,0.45852,0.55811,0.36659,0.30711,0.19051
0.34048,0.098189,0.50724,0.4423,0.41881,0.32513,1.352
0.26709,0.14804,0.58701,0.45735,0.46525,0.24502,1.1601
0.28005,0.21511,0.49304,0.50418,0.432,0.25607,0.40181
0.33311,0.10227,0.58283,0.58754,0.29682,0.35573,1.21
0.29836,0.17746,0.49951,0.5594,0.28354,0.34969,0.79444
0.30358,0.18584,0.48855,0.58891,0.36688,0.30688,0.37408
0.23879,0.24677,0.52165,0.33644,0.50076,0.29672,0.12145
0.34569,0.15085,0.49473,0.53022,0.40656,0.28773,0.82282
0.3769,0.1745,0.48675,0.41427,0.44996,0.27925,1.3643
0.28756,0.14187,0.55744,0.88183,0.14765,0.35327,1.37
0.29776,0.24801,0.49049,0.42121,0.45997,0.28078,0.63011
0.35145,0.14983,0.44367,0.43145,0.50094,0.22811,0.78991
0.32647,0.099018,0.60293,0.34599,0.61234,0.18178,0.48414
0.31004,0.11629,0.50499,0.46915,0.44505,0.28308,1.3072
0.22602,0.31368,0.48654,0.65823,0.25411,0.35554,0.78571
0.33809,0.13217,0.49198,0.41994,0.44726,0.3002,0.59159
0.30393,0.20827,0.49458,0.6506,0.3595,0.23755,0.37799
0.31881,0.1776,0.54589,0.48395,0.39299,0.32096,0.087993
0.30204,0.1374,0.53895,0.4738,0.44223,0.26866,0.15576
0.48035,0.057023,0.4946,0.37437,0.49411,0.29028,0.9924
0.43073,0.025498,0.54485,0.41108,0.43192,0.29758,1.098
0.28767,0.18186,0.5379,0.57643,0.30292,0.32958,1.5721
0.24136,0.27877,0.48163,0.48827,0.38817,0.2857,0.70445
0.2931,0.21409,0.49535,0.29587,0.56427,0.28551,0.66661
0.31401,0.2825,0.38034,0.47227,0.41752,0.31155,0.44384
0.32309,0.1648,0.52235,0.41774,0.50541,0.2511,0.44184
0.18889,0.3604,0.44101,0.6337,0.34115,0.28562,1.5473
0.32836,0.16773,0.50416,0.55986,0.36879,0.33082,0.10901
0.24969,0.24344,0.52196,0.44476,0.4357,0.29712,0.53714
0.31196,0.22037,0.47038,0.70788,0.21782,0.38223,0.1555
0.2757,0.29487,0.46138,0.40403,0.44345,0.28215,0.96048
0.30967,0.18341,0.5394,0.46649,0.3961,0.35369,0.037324
0.28863,0.17205,0.48011,0.90794,0.067728,0.34998,1.39
0.32288,0.14965,0.52485,0.56399,0.33192,0.31799,1.0182
0.2917,0.2105,0.52076,0.61728,0.37945,0.28175,0.33673
0.26388,0.28293,0.4848,0.70952,0.19631,0.326,0.76098
0.29498,0.18351,0.55701,0.7495,0.16775,0.35252,0.46603
0.32856,0.13986,0.52654,0.49392,0.36001,0.35987,0.3939
0.27101,0.27095,0.45587,0.56247,0.36103,0.32236,0.69976
0.37556,0.17862,0.55185,0.51823,0.40768,0.31474,0.50374
0.33304,0.21343,0.52603,0.45419,0.46967,0.20457,0.55244
0.25231,0.25828,0.52018,0.4075,0.5052,0.26954,0.20602
0.22913,0.23273,0.50059,0.38299,0.4728,0.31587,1.314
0.23562,0.22033,0.50824,0.62504,0.35987,0.27607,0.86991
