Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.5039619231286,0.49517500000000003,0.24722080428261142,2.4333e-06,0.99558,0.5
Parameter 2,0.3158813880482,0.231515,0.2718209337610866,7.1251e-06,0.99994,0.2
Parameter 3,0.35886033513999976,0.31235,0.2632364887965906,0.00019246,0.9984,0.3
Parameter 4,0.32082271572000015,0.214035,0.2501126671106152,0.00010336,0.99668,0.2
Parameter 5,0.4094600386000003,0.36546999999999996,0.26654233625186646,0.0010192,0.99933,0.3
Parameter 6,0.3854825765600001,0.38073,0.26323757940698406,0.00051114,0.99737,0.4
Parameter 7,0.31916465999999966,0.23267,0.27119248678998326,0.0017523,0.99962,0.2
Parameter 8,0.3807086294000003,0.309765,0.2210406477806907,0.0013407,0.99926,0.3
Parameter 9,-0.2870344747999999,-0.38112,0.4794495404064372,-0.99998,0.99183,-0.5
