Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.623313404721173,0.6442925657741705,0.542039287343284,-1.1817685115507177,2.6268052736664127,0.5
Parameter 2,0.13973674691843066,0.17424730122249177,0.30332863298457247,-0.8121347283114073,0.7724354742034981,0.2
Parameter 3,0.30993342130417234,0.2961899433776423,0.23152429981393724,-0.36407292351088205,1.0772794064924165,0.3
Parameter 4,0.19162109429751098,0.19124836721886013,0.07975004770795706,0.0018946939770358995,0.47821506796388913,0.2
Parameter 5,0.644050628433954,0.567485195614831,0.6160335569821114,-1.1988937892322893,2.4449591491179103,0.3
Parameter 6,0.27202027872760426,0.2740792110812585,0.2957593799091412,-0.6319231538130562,1.3571829479015298,0.4
Parameter 7,0.17266132864614242,0.19919989903429436,0.2336800975145495,-0.45009963425392374,0.7380317196088149,0.2
Parameter 8,0.2898974234963954,0.29285769040089304,0.07959740504250187,0.08127664451378724,0.511196519348233,0.3
