5.595809113223543935e-02
7.787906978529229862e-02
7.693499795817904108e-02
9.041472096957074711e-02
7.505669342250896603e-02
6.273052384356207767e-02
1.129605044433344557e-01
7.439891019527403171e-02
3.542977438505985621e-02
5.339730808697577824e-02
3.310323986648484040e-01
