Parameter,Mean,Median,Std,Min,Max,Real Value,MADE,MSE
Parameter 1,0.3231082287393931,0.3312788128082589,0.1456791988718321,-0.0851312834366096,0.7487778045712923,0.3,0.1174635088351585,0.021756419219410947
Parameter 2,0.1816539109761723,0.1745668276002679,0.100075993726333,-0.2647015637524987,0.4716301222349999,0.2,0.0790815923849503,0.010351783502783264
Parameter 3,0.4853604087946416,0.4885501135240551,0.0605250411968481,0.327941890022037,0.6539305432309565,0.5,0.05015742713970265,0.0038775982425401736
Parameter 4,0.5669014525828088,0.5639271682582171,0.1702730157533516,0.1379846603757897,1.054730676274977,0.5,0.1471037286515444,0.033468704251430934
Parameter 5,0.3662473607371498,0.3570449187539153,0.1183575184535984,0.0411472437915291,0.7080120216446621,0.4,0.10022298046836285,0.01514774283170199
Parameter 6,0.2903225073330521,0.2879091404724082,0.0527230424512568,0.140343757804963,0.4284138604843163,0.3,0.04406673400719346,0.002873373069635863
