0.33454,0.14065,0.51618,0.44573,0.41143,0.31724,0.66069
0.22782,0.33142,0.44011,0.55744,0.35126,0.30125,0.51932
0.26349,0.2266,0.471,0.37989,0.48148,0.27926,0.088308
0.26301,0.27698,0.49551,0.60594,0.36079,0.29954,0.58526
0.28554,0.23352,0.46229,0.57167,0.32258,0.33845,0.65666
0.30477,0.23087,0.49386,0.48815,0.41058,0.29492,0.56419
0.26243,0.27846,0.43572,0.69153,0.30935,0.26559,0.72619
0.2819,0.20384,0.47381,0.57173,0.38454,0.27649,0.72957
0.33817,0.18488,0.48602,0.62172,0.35967,0.23688,0.69509
0.33054,0.20127,0.48443,0.68735,0.29092,0.26502,0.3505
0.27055,0.16172,0.57445,0.57169,0.30562,0.33019,0.49129
0.30763,0.16121,0.53494,0.34254,0.54958,0.25736,0.96221
0.32167,0.20519,0.49881,0.60467,0.29673,0.34723,0.025077
0.30881,0.14073,0.50007,0.56404,0.30453,0.36592,0.84957
0.24004,0.22983,0.53044,0.6228,0.33986,0.30819,0.3432
0.32885,0.2198,0.47913,0.6371,0.3609,0.30635,1.0124
0.34302,0.15436,0.5419,0.5396,0.4052,0.27643,0.7539
0.38276,0.11014,0.4635,0.40085,0.44804,0.31833,0.5149
0.32876,0.15868,0.49138,0.46614,0.45404,0.26739,1.0326
0.28318,0.255,0.48857,0.61543,0.26544,0.36123,0.40235
0.33611,0.1559,0.52095,0.5018,0.38304,0.32578,0.51863
0.26633,0.26371,0.49346,0.50105,0.41769,0.28051,0.55697
0.29686,0.27054,0.46797,0.42008,0.5311,0.21535,0.37801
0.3047,0.22996,0.48368,0.48953,0.40703,0.28511,0.24871
0.31596,0.21571,0.47727,0.52969,0.36795,0.29528,0.81323
0.26446,0.28404,0.41277,0.6029,0.36266,0.26672,0.66268
0.301,0.18669,0.51004,0.69377,0.27998,0.33452,0.64548
0.24764,0.21256,0.53217,0.45588,0.40558,0.3408,0.65302
0.28348,0.2058,0.52762,0.41976,0.42462,0.32792,0.61863
0.3326,0.14799,0.52493,0.50444,0.37686,0.29768,0.95085
0.31803,0.23591,0.45049,0.48452,0.41429,0.30857,0.33453
0.32787,0.12596,0.55772,0.48741,0.36392,0.33031,1.1417
0.33013,0.1842,0.50597,0.5062,0.33482,0.35477,0.82029
0.2943,0.24396,0.48769,0.39505,0.57854,0.20313,0.51111
0.31221,0.16846,0.53881,0.42093,0.49976,0.25564,1.2084
0.26401,0.21721,0.54244,0.49763,0.39531,0.31063,0.46466
0.33698,0.21204,0.44049,0.5652,0.31149,0.32446,0.56425
0.34567,0.23879,0.44147,0.60453,0.30462,0.30553,0.31834
0.34625,0.19234,0.48032,0.57611,0.349,0.30169,0.59591
0.27468,0.24759,0.47619,0.52408,0.38004,0.30274,0.69795
0.34363,0.20372,0.45583,0.31054,0.51822,0.30407,1.106
0.2552,0.21933,0.5282,0.62733,0.31201,0.30963,0.8465
0.246,0.23822,0.51335,0.49473,0.36709,0.35244,1.1695
0.28787,0.24445,0.4396,0.4233,0.45782,0.31961,0.7938
0.34271,0.10975,0.49949,0.41134,0.44048,0.28777,0.27884
0.29267,0.24201,0.46559,0.52559,0.37263,0.31396,0.69324
0.3083,0.21986,0.43773,0.49126,0.41865,0.2742,0.46148
0.26948,0.22036,0.47058,0.54404,0.35679,0.33007,0.37278
0.25759,0.23654,0.48496,0.49696,0.46754,0.2267,0.88903
0.35343,0.14485,0.51747,0.62972,0.32693,0.28528,0.45062
0.29184,0.15109,0.53325,0.42661,0.44782,0.2826,0.79601
0.21768,0.34474,0.40697,0.46201,0.42753,0.32174,0.45672
0.33606,0.13896,0.53295,0.64332,0.28323,0.33634,0.592
0.29531,0.22835,0.4624,0.58418,0.29149,0.31934,0.47971
0.31844,0.16244,0.54915,0.51126,0.37236,0.30833,0.9013
0.36281,0.16973,0.47581,0.67366,0.30581,0.30497,0.77702
0.35883,0.14343,0.47283,0.51558,0.41147,0.28502,0.53449
0.36351,0.14865,0.5403,0.68912,0.30957,0.29387,0.70923
0.30432,0.23279,0.48392,0.51442,0.40337,0.28999,0.36261
0.36052,0.13117,0.57991,0.53772,0.35215,0.32122,0.83792
0.21805,0.28341,0.47936,0.41109,0.4574,0.27091,0.40103
0.34033,0.21779,0.4707,0.59327,0.35355,0.30162,0.25351
0.28095,0.22261,0.5178,0.47893,0.40629,0.29653,1.043
0.32742,0.1563,0.55709,0.53364,0.41437,0.27624,0.58863
0.23898,0.26095,0.47723,0.4319,0.49111,0.22453,0.56781
0.25969,0.29829,0.43381,0.37368,0.43941,0.32194,0.1303
0.25859,0.228,0.44737,0.46172,0.39186,0.31386,0.7981
0.32734,0.15392,0.50843,0.36814,0.53322,0.24824,0.73275
0.26429,0.23261,0.44824,0.43859,0.40812,0.31969,0.28799
0.23684,0.21368,0.50251,0.41832,0.43298,0.33312,0.53414
0.26612,0.19233,0.55626,0.40494,0.49674,0.27122,0.49665
0.28235,0.24856,0.47373,0.63226,0.29774,0.35247,0.80769
0.2366,0.27238,0.46586,0.59949,0.36622,0.25827,0.1788
0.32769,0.13903,0.50554,0.56106,0.42732,0.23448,1.3733
0.36708,0.073947,0.50175,0.48434,0.38279,0.30649,0.53397
0.3437,0.1285,0.56681,0.40209,0.47445,0.30543,0.90341
0.24475,0.30076,0.4635,0.53029,0.30996,0.37336,0.66423
0.3356,0.1313,0.53993,0.64151,0.30467,0.3006,0.34941
0.20575,0.37872,0.4416,0.58212,0.34943,0.30954,1.3524
