Parameter,Mean,Median,Std,Min,Max,Real Value,MADE,MSE
Parameter 1,0.3336097466699378,0.3387051358158733,0.2675761588923562,-0.4461259488903203,0.9661697014236548,0.3,0.212414643142165,0.0727266158788049
Parameter 2,0.1131631445770579,0.1105321873009649,0.2588467588357671,-0.6691131628827756,0.9245553518490988,0.2,0.21171683221518367,0.07454228401952674
Parameter 3,0.4866620318774519,0.4902829931069662,0.088510738938102,0.2410945849168848,0.7575357236584043,0.5,0.07131922206965852,0.008012052301006971
Parameter 4,0.4513174883764613,0.444680387062225,0.4250261903380321,-0.8482833544296408,1.843477537655248,0.1,0.43692922622315106,0.30407124011240616
Parameter 5,0.7113429136713667,0.6651247278375363,0.339811753284698,0.0349757751536926,1.7255232720707472,0.5,0.3006875381206035,0.1601378548295233
Parameter 6,0.1900781077202017,0.2196644069197779,0.3170282765854088,-0.8118231908374337,1.124206766044259,0.4,0.2931257898799805,0.1445741290130457
Parameter 7,-0.0469194599908582,-0.0581673283735826,0.4315428603521114,-1.4803515948382426,1.1122247240809209,0.3,0.444755952825098,0.3065823520412307
Parameter 8,0.1841027290271862,0.1826955931502022,0.0795845100355804,-0.0010169313083783,0.4705359177379381,0.2,0.06555063090045889,0.006586417461986473
