theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,LogLikelihood,AIC,BIC
1.62770393202192,0.504977587653813,0.591028074677233,0.0617620683085432,0.419806788756026,0.655733969059622,0.000794772041576334,0.335324969589094,0.0337966596652028,0.0665911106878293,1.74657594051915,2328.34346465941,-4634.68692931882,-4591.78805842941
1.77482171328556,0.477757116761238,0.608020978857362,0.0656726099515258,0.419160754689675,0.601777922355105,0.00464629336325649,0.361433092408133,0.0316695080345877,0.0666745695318877,1.66532055709141,2328.42651643775,-4634.8530328755,-4591.95416198609
1.58469992179893,0.50053744472177,0.642419324289512,0.0612919798615874,0.421402872237723,0.641358367536762,0.00404251256159331,0.326998412923555,0.0333078916045429,0.0702115976632401,1.64116595642297,2328.23647729959,-4634.47295459919,-4591.57408370978
1.67081938021408,0.489346320580289,0.638854975165313,0.061399847031905,0.421089222455584,0.620437135409762,0.00339848941676672,0.351135038072037,0.0330518871613614,0.0646194509149204,1.68545427864311,2328.39050385465,-4634.7810077093,-4591.88213681989
1.57555917143888,0.512602036016536,0.596352052198849,0.0610376423963243,0.41550938697604,0.659947683966063,0.000805270579071944,0.335979090092372,0.0332122354042161,0.0657872653712751,1.77328936678365,2328.36455874217,-4634.72911748435,-4591.83024659494
1.42410928706521,0.503316068064855,0.727377758869691,0.0618837753368974,0.424350886005474,0.650830362020762,0.00381246122446895,0.33890175563992,0.0311933134761308,0.0648390392823337,1.75934014795536,2328.34883161787,-4634.69766323575,-4591.79879234634
1.71752984197339,0.492451942190416,0.598545736802412,0.0614348483296494,0.415114475202639,0.624150116752356,0.00441849181508859,0.339235740009967,0.0332443359527852,0.0679686606287704,1.65347928361555,2328.29345910755,-4634.5869182151,-4591.6880473257
1.7261269762971,0.474855370056659,0.646884254510902,0.0676437100813341,0.417193757336825,0.603855151841336,0.00441045377741316,0.357505323950294,0.0332597536971567,0.0622913814116329,1.65192390544166,2328.37071600236,-4634.74143200471,-4591.8425611153
1.51503633882172,0.509532691373903,0.665729606995729,0.0583021667486721,0.413167038378618,0.65199206515795,0.00118118069059065,0.338477133118389,0.0331286444364304,0.0674852601847699,1.75518770117967,2328.36526679661,-4634.73053359321,-4591.8316627038
1.78061339368636,0.477072211329227,0.604237826007179,0.0623592022083678,0.439304338122949,0.570007730322018,0.00435958897348173,0.394229729480204,0.0303957801683236,0.0613019948355448,1.68927934245844,2328.59268200188,-4635.18536400377,-4592.28649311436
1.76752327297959,0.485568334985561,0.600511277449694,0.0586111234301816,0.426886770084835,0.59723843096118,0.00446565550468969,0.363838738296232,0.0325409925920118,0.064544426254992,1.66657031738291,2328.40948049491,-4634.81896098982,-4591.92009010041
1.59778950537934,0.490654206892873,0.677941562286968,0.062634366503604,0.417677939586637,0.623744528238491,0.00420948543477214,0.34262403989122,0.0328211158730633,0.0675006528618317,1.6554765423489,2328.33011230696,-4634.66022461392,-4591.76135372451
1.64837929204946,0.500034484002464,0.600331655961508,0.061747829430075,0.420580584408708,0.657702978169252,7.68146183303097e-06,0.340174666876153,0.0336817658574908,0.0651132616737159,1.78108615901707,2328.38308302833,-4634.76616605667,-4591.86729516726
1.68648603902563,0.477945697344109,0.702832039830873,0.0590402655232524,0.413076260094705,0.566325473023806,0.00475870529615124,0.409364950648388,0.0295595326812143,0.0512917350796174,1.66590263077846,2328.68751691201,-4635.37503382402,-4592.47616293461
1.73044506342835,0.482915318391207,0.629329409504432,0.0621631421455921,0.417615316368617,0.631317236055699,0.00289816991598411,0.345100215487963,0.0331704570632725,0.0656205629723239,1.68914956562615,2328.35492702004,-4634.70985404008,-4591.81098315067
1.70542905213121,0.490048795216868,0.611763515323717,0.0622791634560637,0.417400315404428,0.630495791774281,0.00356819008202644,0.34245307386333,0.0330181824081391,0.0662451896536872,1.67452341855053,2328.33888810985,-4634.6777762197,-4591.77890533029
1.62622430941676,0.498711622371733,0.625868384659672,0.0613186689615313,0.418236760224595,0.654419321062913,0.000806059448805021,0.336900584728904,0.0337746583208392,0.0658652809036504,1.74711941728563,2328.35042992642,-4634.70085985284,-4591.80198896344
1.63759277496327,0.50332612822582,0.593241101521999,0.0614425670163551,0.420440577022729,0.655591848013483,8.01175434033268e-06,0.340305885501244,0.0337505829436513,0.0658933432600585,1.78222844278458,2328.38254118193,-4634.76508236386,-4591.86621147445
1.5710348629173,0.506660309416797,0.625845702385482,0.0610646011335892,0.417433564190838,0.652379201470742,0.000803766980937532,0.339787643799889,0.033423112290386,0.0659865815917446,1.76852540487678,2328.37841534125,-4634.75683068249,-4591.85795979309
1.68602563161003,0.4969565818882,0.585073328617874,0.0625378282647628,0.421998477740085,0.654869336092912,1.10126517944704e-05,0.341523307715632,0.0337573266663364,0.0652065318731935,1.78133398236262,2328.38432118868,-4634.76864237737,-4591.86977148796
1.59225176512354,0.50950936073891,0.598193660859906,0.0608804716099205,0.418003239634863,0.654188721027333,0.000746470366999967,0.336704785142035,0.0336520830925045,0.0675030604863582,1.79157888083642,2328.35423543072,-4634.70847086144,-4591.80959997203
1.66486403144052,0.497977188647096,0.596423735367932,0.0620896879379968,0.421902998334865,0.655594520585392,1.19018523257258e-05,0.340849810571833,0.03378402729252,0.0652587279054499,1.78207703145701,2328.38229624257,-4634.76459248514,-4591.86572159573
1.72888878216149,0.48274254561854,0.623230687167935,0.063276971330204,0.42165672670375,0.625258592854376,0.00431058484191219,0.341335198930044,0.0329058006176142,0.0668508583508821,1.65462747725591,2328.31765582608,-4634.63531165215,-4591.73644076274
1.6146551639492,0.505354306363026,0.600631190353239,0.0612681808625027,0.419077932230895,0.653058166574668,1.29540233509627e-05,0.342389559245794,0.0337896348555318,0.0653120489712498,1.77650372059918,2328.3935212287,-4634.78704245741,-4591.888171568
1.7222089510312,0.489082542200111,0.600839878830398,0.0616048849634372,0.425260161938377,0.622325932210261,0.00353629203420517,0.344723769336152,0.0336965637195563,0.0660097071672705,1.67425138956537,2328.32981031377,-4634.65962062753,-4591.76074973812
1.77051923760118,0.464206128708293,0.6849189548746,0.0625890348142573,0.425378558891528,0.582760048166346,0.00456178533095313,0.380416697683285,0.03225568944266,0.0568325817827015,1.63489298478026,2328.49073536813,-4634.98147073625,-4592.08259984685
1.79180143125427,0.469405983955306,0.616895974406437,0.0643929583949742,0.446331213681519,0.581340907888113,0.00451324112521536,0.381398164142316,0.0324432966284167,0.0566824721488574,1.64884400939818,2328.46903203078,-4634.93806406157,-4592.03919317216
1.59434532652848,0.500856201783909,0.635914532581777,0.0618942656622355,0.416674798535184,0.633508901823188,0.00396538159058456,0.335337447017411,0.0334210794967433,0.0671581362092918,1.65313363277036,2328.28793222545,-4634.57586445089,-4591.67699356148
1.72454464746386,0.472060632438032,0.659497405031743,0.066458334669486,0.424823314342056,0.600185902325203,0.00446585152167972,0.364213265064387,0.0326193981344076,0.0610927824166914,1.65614014723221,2328.42403134626,-4634.84806269252,-4591.94919180311
1.5830658122118,0.496003244196121,0.672949447937624,0.0605599997843666,0.417587844104036,0.642386726439613,0.00387480173358185,0.334510986380821,0.0327752827538168,0.0652033984798376,1.64786346959091,2328.30048623799,-4634.60097247599,-4591.70210158658
1.71407610267876,0.490606901102396,0.6151223315814,0.0603589763155481,0.415182248860198,0.606898677524109,0.00430006556975084,0.358620694680037,0.0327908040033494,0.062669585581992,1.64490676779159,2328.39732394682,-4634.79464789364,-4591.89577700423
1.77855881824198,0.464352257683555,0.637063978561908,0.0718524281612053,0.422898175866345,0.581739443733985,0.0045365195146844,0.381078483951571,0.0321821086587769,0.0575590946570402,1.65317861271698,2328.47169513157,-4634.94339026314,-4592.04451937374
1.64833959328245,0.496296398423515,0.620971517695225,0.0617403920498017,0.418781909690754,0.629388018887189,0.00407110400419892,0.338359110683112,0.0332430725234753,0.0672089218212796,1.65297245176573,2328.30600408908,-4634.61200817815,-4591.71313728875
1.78771158423305,0.47802126162271,0.605871589223449,0.0635530740944107,0.421252552681461,0.597786999089939,0.00433702445872404,0.362499436360419,0.0326554008407,0.0644685972003489,1.63963697467029,2328.40892407146,-4634.81784814293,-4591.91897725352
1.62756397217682,0.485665222087303,0.695278441619041,0.0611838616111739,0.412122251639458,0.607299038684281,0.00420435388059612,0.356188795910986,0.0323343060368926,0.0666632876748161,1.65118769980481,2328.40990198828,-4634.81980397656,-4591.92093308716
1.63812936950594,0.502627770103361,0.595449326721772,0.0616280556666041,0.420316497823149,0.656798316665312,1.59381654359134e-06,0.339850371187911,0.0337536449502612,0.0655875434582485,1.77297295124885,2328.38051417214,-4634.76102834429,-4591.86215745488
1.63823119878138,0.502599002227804,0.596032348268278,0.0615543126524424,0.42010457734241,0.656238731576774,7.96233193329852e-06,0.340239712105152,0.0337396674060615,0.0655639715566106,1.77415200539356,2328.38283887804,-4634.76567775608,-4591.86680686668
1.75106504337128,0.4815363008066,0.614547771707199,0.0616786357559538,0.429089104173519,0.601031441923446,0.00391037591482887,0.364862041861285,0.0329915358062384,0.0611355749905001,1.66473693588316,2328.42975683248,-4634.85951366496,-4591.96064277555
1.63693227566811,0.503363364548126,0.593051679068215,0.0616548466402467,0.41974952174432,0.655088509503352,7.94373593005986e-06,0.34124609618668,0.0337650465683613,0.0653537864685902,1.77815204842542,2328.38715360155,-4634.7743072031,-4591.87543631369
1.6389125407364,0.502805962917849,0.594224799662238,0.0616204705940002,0.420271623873106,0.656728217416181,3.21976117708832e-05,0.339578800591382,0.0337777940461175,0.0656431287426661,1.77228221070174,2328.37791967444,-4634.75583934888,-4591.85696845948
1.6354090951178,0.497018806399541,0.623407520204026,0.0617546377003416,0.420891338092384,0.657490437973669,0.00033793234426097,0.338821682859274,0.0335409866433798,0.0653380311953163,1.76188130172274,2328.37430428259,-4634.74860856518,-4591.84973767577
1.61579730474696,0.497222301651354,0.641379159915916,0.0616516272848917,0.415448677116329,0.631190782131997,0.00418641311610256,0.334660552969274,0.0336629913523405,0.0671902867946123,1.65916011670786,2328.27392689982,-4634.54785379963,-4591.64898291023
1.62596842624917,0.499952507530684,0.617548541108976,0.0617525547122473,0.419175171086352,0.65104865219343,0.0014494105211,0.337820151402606,0.0334286175368073,0.0653130866755971,1.74240894212021,2328.35701959794,-4634.71403919588,-4591.81516830647
1.70978986417506,0.488916802276338,0.6114256253058,0.0634981681645818,0.414349114411049,0.627167242859277,0.00427440155693426,0.335702449882116,0.0326307844497555,0.0730603944477909,1.65234990997612,2328.28591874064,-4634.57183748129,-4591.67296659188
1.75625932422627,0.470836187217953,0.635316244030755,0.0700764813454959,0.415447494877,0.584783613265177,0.00443345228710704,0.377829844154479,0.0313873279926834,0.0639109271915801,1.63679505347079,2328.49277671558,-4634.98555343115,-4592.08668254174
1.69580431614431,0.468572097342205,0.720282281648382,0.0608214889790187,0.42684630969546,0.591859086246805,0.00439448647879639,0.380572551832476,0.0302829345964296,0.0614677396642678,1.68431855592387,2328.5676036374,-4635.1352072748,-4592.23633638539
1.84385604573043,0.444835539685082,0.705249932971849,0.0696633109219565,0.41378071986548,0.537284830370919,0.00537793854214289,0.413322397517372,0.029733251300186,0.0626874621704187,1.68248349233075,2328.66637009676,-4635.33274019353,-4592.43386930412
1.54885101700869,0.483732794026402,0.737624492311777,0.0656290735618377,0.409039703758575,0.620735306907695,0.00407590611864232,0.35468657900284,0.0318010902134577,0.0629358597519301,1.58925338883606,2328.38275844065,-4634.76551688131,-4591.8666459919
1.44740575438947,0.507302656627084,0.717457386564014,0.0588018779808118,0.414390596790414,0.649048976720275,0.000821831908274111,0.349448145951949,0.0333894599782659,0.059177004602475,1.8380521588107,2328.40796438441,-4634.81592876881,-4591.9170578794
1.74007075009015,0.486013237433285,0.608002724347824,0.0633512107057137,0.412728396990197,0.614498364232535,0.00435044072835157,0.347575342659326,0.0332851511911419,0.0661450472384521,1.67128116199032,2328.33497601163,-4634.66995202326,-4591.77108113385
1.59139792608785,0.518832471672498,0.537267001697173,0.0632863381798096,0.424460852253431,0.555386546847831,0.00261575501716689,0.401760626884954,0.0339646759595347,0.0555245496393501,1.68421442297897,2328.56277517835,-4635.12555035669,-4592.22667946729
1.79717532326689,0.470114605646915,0.600245159291512,0.0692994350467094,0.431367666454619,0.568800934898896,0.00451669320947591,0.393948073494011,0.0324612782329978,0.0521019274096605,1.65426923319696,2328.51472769438,-4635.02945538876,-4592.13058449935
1.63928248295319,0.485935442438435,0.667085330033382,0.0629328541534929,0.422559954226389,0.623976670625828,0.00408224646800376,0.349263574542996,0.0318725617365443,0.0666624072179918,1.6502072466172,2328.38925172079,-4634.77850344158,-4591.87963255217
1.7003528439304,0.48980877454694,0.639008002326605,0.0582759931195171,0.414734092132017,0.573933615205867,0.00456947408496307,0.389765071746232,0.0319839323054537,0.0552241245322364,1.66292670509795,2328.55418855822,-4635.10837711643,-4592.20950622702
1.64054519592116,0.502600621016986,0.593918897512209,0.0616617726755946,0.42025034109093,0.656785193925297,1.62387031587915e-06,0.339786094450763,0.0337700263867159,0.0656032819142702,1.77458979235146,2328.37954098575,-4634.7590819715,-4591.86021108209
1.74177256216159,0.463972137686848,0.682985217252208,0.0652639567613101,0.434120562261938,0.581778956457202,0.004506528285443,0.385917765634072,0.0310507185168091,0.0589118671022292,1.69297444810904,2328.56411266204,-4635.12822532409,-4592.22935443468
1.72996799473842,0.477900338146711,0.651286850945502,0.0636437478087954,0.412174650906642,0.5772811870992,0.00445302076031168,0.396528005860864,0.0289564961550171,0.0623990503286698,1.71294612501823,2328.65507473962,-4635.31014947924,-4592.41127858983
1.75665962717022,0.468507480990594,0.660163131921383,0.0661626141738966,0.421495953959325,0.596535326449507,0.00425606201030584,0.364583133856218,0.0326592748917622,0.0636961593896943,1.65279051414785,2328.42500724477,-4634.85001448955,-4591.95114360014
1.70257137060317,0.478374990384259,0.662867346964387,0.0636558915660258,0.416736174687965,0.591110930014704,0.00447245993074858,0.372528289288283,0.0318426655735743,0.0629522383802328,1.6706866592702,2328.50029037098,-4635.00058074196,-4592.10170985256
1.78971582023933,0.486451557439947,0.55525315650939,0.0631643144121982,0.432783986731614,0.601597920974012,0.00417004293473678,0.356586913331218,0.03384660474543,0.0633473772151209,1.6343738115273,2328.34335586012,-4634.68671172024,-4591.78784083083
1.7228794319497,0.48274346226048,0.621887899398662,0.0643949405095239,0.421965646223949,0.617989023477983,0.00386999671874153,0.345538959276562,0.0333381746048184,0.0674257902586295,1.6680635661243,2328.33511340833,-4634.67022681667,-4591.77135592726
1.69752141504933,0.485953087350475,0.635607229521932,0.0613815672045459,0.422893166078199,0.627514756802118,0.00424894343066027,0.339506436962224,0.032986426045245,0.0673062718319892,1.64380656331683,2328.30596268113,-4634.61192536226,-4591.71305447286
1.43459031446133,0.521756479566742,0.657192464370683,0.0608959592022523,0.405016514997231,0.604457483670884,0.00404595774903609,0.356957728567297,0.0334792232020226,0.0632106410479902,1.64639090395852,2328.3733393853,-4634.74667877059,-4591.84780788119
1.63397730912604,0.503135073940564,0.596126592491675,0.0615885790376733,0.42012523491463,0.656147390175151,0.000159137334752528,0.339368473988492,0.0337542354724733,0.0656970813567029,1.76729012667208,2328.37585089694,-4634.75170179388,-4591.85283090447
1.57928045151774,0.506047854936161,0.623175605010544,0.0612843394450703,0.416709028660702,0.641369292510651,0.00209973025212316,0.33853729444013,0.0337667222342968,0.066603740927229,1.73333423260363,2328.33811228607,-4634.67622457213,-4591.77735368273
1.67118504314438,0.479642815444727,0.688000277661681,0.0622682675950267,0.413795266187791,0.576458076147129,0.0036143505598305,0.375055528808632,0.0331545348892716,0.0679534187291651,1.67793883442013,2328.47553687052,-4634.95107374103,-4592.05220285163
1.7096443970036,0.485843490456213,0.617986034078142,0.0644765453380935,0.418991063184219,0.622181991567613,0.00421336729260398,0.341268697327815,0.0336946199101855,0.0656677760750358,1.65643464344403,2328.2996546725,-4634.599309345,-4591.70043845559
1.62363856994932,0.497158856550055,0.627154244936288,0.0625828564047185,0.420849848964904,0.640845612532291,0.00406485310391912,0.328580573666817,0.0333087780184839,0.068909829632247,1.65372631295903,2328.2533686565,-4634.506737313,-4591.60786642359
1.67691236154384,0.488018147159076,0.629752865905881,0.0640410590679952,0.420461951067965,0.615986841039285,0.00434677637842947,0.344941264486264,0.0333404352326929,0.0671309208986345,1.64568445246802,2328.32335893746,-4634.64671787491,-4591.74784698551
1.64211145394524,0.501432898804126,0.598602729446737,0.0616250170381029,0.420440152512441,0.655822566967026,0.000139660428302064,0.340174614082346,0.033717859400282,0.0653909798659849,1.76815134755663,2328.38083762068,-4634.76167524135,-4591.86280435195
1.63773108982532,0.503932394878176,0.586083463685227,0.0621425428780669,0.42154540582021,0.653622825231932,0.000792854946421138,0.337168334310735,0.0336990611810698,0.0664090865037916,1.73596847637094,2328.35427416464,-4634.70854832929,-4591.80967743988
1.59369651127919,0.502893111965513,0.629122398198754,0.0610438931822283,0.417355488329097,0.649343288114247,0.00122256422880262,0.338453207458376,0.0337809344236791,0.0658028628570919,1.76764249627668,2328.35358341779,-4634.70716683558,-4591.80829594618
1.92702335518711,0.45310270887108,0.584543022230577,0.0690215077256741,0.44522256639743,0.572451061031067,0.000952826159742021,0.408016627853111,0.0325433551476543,0.0529212716755723,1.78990950306419,2328.61456661461,-4635.22913322922,-4592.33026233981
1.73950030331265,0.481189548154069,0.629373944923346,0.0619958983567917,0.421449713682527,0.593228417260559,0.00461506430620543,0.371246975646943,0.0324726965313541,0.0585151242050504,1.65537168285811,2328.46049840623,-4634.92099681246,-4592.02212592305
1.80381112066788,0.465256490674271,0.631998825493023,0.0712612680724359,0.409091708076313,0.574344862447385,0.00458894167200795,0.389135139264798,0.0308469794402986,0.0611286409495826,1.65424131608989,2328.53365794555,-4635.06731589109,-4592.16844500168
1.65093614625226,0.491141024551185,0.640011872704221,0.0622349356436682,0.420435227320523,0.619346704394894,0.00413115584970445,0.346016942744124,0.0334027822582962,0.0645387811851904,1.63292247368765,2328.33300247974,-4634.66600495949,-4591.76713407008
1.77322278083678,0.475996649173387,0.63472500108039,0.0606253869868737,0.426395882882985,0.578050725244185,0.00436400624076193,0.385377088943051,0.0316019711171728,0.059349252469888,1.64742888140782,2328.53841948562,-4635.07683897123,-4592.17796808183
1.59642570455624,0.502556392971721,0.624897249407408,0.0624977244899722,0.413779057720232,0.649870130774797,0.000939002781672325,0.342623628288782,0.0333116553293201,0.0652127868401221,1.80738643323288,2328.3909425316,-4634.7818850632,-4591.8830141738
1.75657883848948,0.481552539280575,0.612090155569542,0.065932967565998,0.407164279292321,0.608930397802998,0.00451943610580634,0.355121087079445,0.0320062287107115,0.0672593563439613,1.65456510383309,2328.38246337164,-4634.76492674329,-4591.86605585388
1.74058274463305,0.486890493860319,0.595395161805043,0.0628665258457466,0.423057945603747,0.64234307188977,0.00236871935143521,0.338773963008796,0.0333490046386523,0.0663591576631272,1.68354668564057,2328.32862679051,-4634.65725358101,-4591.75838269161
1.63867618130265,0.502848686009123,0.594158144863743,0.0616201178382169,0.420256912504762,0.65682707996039,3.1878746547309e-05,0.339524118399125,0.0337766783560276,0.0656446191958161,1.77207469033512,2328.3776845672,-4634.75536913441,-4591.856498245
1.61515084728677,0.4849130032833,0.715820467480803,0.0575956026102501,0.419320871388375,0.574647238968026,0.00368783665310049,0.37732794621012,0.032919073193381,0.0678288453655351,1.67987125622659,2328.48517762343,-4634.97035524686,-4592.07148435745
1.57644251724864,0.481732787051624,0.734920825609481,0.0629776158676736,0.417060314375005,0.5884794480933,0.00404326654731551,0.366581669679233,0.0333893431166805,0.0644603783946434,1.62805746648306,2328.4050962368,-4634.81019247359,-4591.91132158419
1.70705824236342,0.487968484287491,0.610431892916737,0.0631588207690995,0.42297382447918,0.598217774573016,0.00409461089008269,0.367392776691992,0.0319304079242083,0.0650013444563464,1.63561490789491,2328.46485066883,-4634.92970133766,-4592.03083044825
1.75242050683992,0.480733957805238,0.616261729248173,0.0628623146881442,0.425050709969788,0.601887522990739,0.00430809088265997,0.358672112239919,0.0331605050490533,0.0637362650530204,1.6491128361089,2328.38930948269,-4634.77861896539,-4591.87974807598
1.73009728656147,0.486808599842575,0.601642050528635,0.0635486822067583,0.420747688718478,0.611747332235468,0.00275072595892322,0.354203223816596,0.0336168061014449,0.0674779285313505,1.67733123002532,2328.38788179528,-4634.77576359056,-4591.87689270115
1.75095196882284,0.477243757859054,0.627130934618003,0.0644380544739827,0.424925442717647,0.612827997490109,0.00447808851046856,0.351410696043828,0.0328670785741731,0.0642265970800438,1.64938959843219,2328.35904009636,-4634.71808019272,-4591.81920930331
1.79294362850921,0.477325967047339,0.59775441986154,0.0631101062480682,0.431315796564212,0.597223994876703,0.00422001945459088,0.366729425608739,0.0324122375073187,0.0631712824110998,1.67803108168736,2328.44021674815,-4634.88043349631,-4591.9815626069
1.63358515982821,0.50330747910663,0.595997098171509,0.0615233108215596,0.419993184317171,0.656639414542278,3.16274303279422e-05,0.339741822823191,0.0337563081045112,0.06564017839561,1.77193351877115,2328.37968299472,-4634.75936598945,-4591.86049510004
1.64583393619317,0.49227234224782,0.639315818342139,0.0624595197875191,0.418520620783385,0.623882452668787,0.00418454773859327,0.348818160397888,0.0331334644030766,0.0597745527725128,1.65915154171884,2328.35822168893,-4634.71644337786,-4591.81757248845
1.57027444715507,0.501026872226197,0.653361759777594,0.0613371647337722,0.415727920264433,0.628447932124058,0.00406909276146427,0.338018689569392,0.0334881641020523,0.0676622734445745,1.65368428382358,2328.29230145943,-4634.58460291885,-4591.68573202944
1.70273041205743,0.498400480716968,0.5798938109322,0.0609709219062849,0.417079444581515,0.62250516184427,0.00324708251296595,0.346739159788321,0.0330411617247276,0.0688758974875102,1.69956424452756,2328.35971510537,-4634.71943021074,-4591.82055932133
