1.587299999999999933e+00,4.986099999999999977e-01,6.432799999999999629e-01,6.361999999999999600e-02,4.163200000000000234e-01,6.222199999999999953e-01,4.047700000000000430e-03,3.431899999999999951e-01,3.321999999999999953e-02,6.737600000000000533e-02,1.660900000000000043e+00
1.793299999999999894e+00,4.698999999999999844e-01,6.151299999999999546e-01,6.773899999999999366e-02,4.279399999999999871e-01,5.799999999999999600e-01,4.670699999999999852e-03,3.803099999999999814e-01,3.226500000000000201e-02,5.868999999999999911e-02,1.653699999999999948e+00
1.672099999999999920e+00,4.925200000000000133e-01,6.320500000000000007e-01,6.242999999999999938e-02,4.073899999999999744e-01,6.111799999999999455e-01,4.563900000000000075e-03,3.604600000000000026e-01,3.109999999999999917e-02,6.401600000000000346e-02,1.660800000000000054e+00
1.753500000000000059e+00,4.765499999999999736e-01,6.166599999999999859e-01,6.544099999999999917e-02,4.318699999999999761e-01,6.058400000000000452e-01,4.469299999999999835e-03,3.560200000000000031e-01,3.348799999999999694e-02,6.131799999999999751e-02,1.651599999999999957e+00
1.254299999999999971e+00,5.414200000000000124e-01,7.330400000000000249e-01,4.919899999999999968e-02,4.096400000000000041e-01,5.587999999999999634e-01,3.901400000000000180e-03,4.031799999999999828e-01,2.905999999999999903e-02,6.859600000000000419e-02,1.669999999999999929e+00
1.702800000000000091e+00,4.900200000000000111e-01,6.100999999999999757e-01,6.099500000000000061e-02,4.277199999999999891e-01,6.170799999999999619e-01,4.170899999999999955e-03,3.446199999999999819e-01,3.376200000000000034e-02,6.598199999999999898e-02,1.640200000000000102e+00
1.647299999999999986e+00,5.015500000000000513e-01,5.935899999999999510e-01,6.182399999999999701e-02,4.203999999999999959e-01,6.542499999999999982e-01,7.831000000000000070e-06,3.418100000000000027e-01,3.374400000000000316e-02,6.540300000000000280e-02,1.780899999999999928e+00
1.633699999999999930e+00,4.947900000000000076e-01,6.384199999999999875e-01,6.136400000000000188e-02,4.199999999999999845e-01,6.157099999999999795e-01,4.267400000000000186e-03,3.443999999999999839e-01,3.371199999999999891e-02,6.686599999999999488e-02,1.687400000000000011e+00
1.776100000000000012e+00,4.570000000000000173e-01,7.005299999999999860e-01,6.590999999999999637e-02,4.251900000000000124e-01,5.030099999999999572e-01,5.033799999999999733e-03,4.404000000000000137e-01,3.210799999999999765e-02,4.771500000000000047e-02,1.667799999999999949e+00
1.744399999999999951e+00,4.816500000000000226e-01,6.186700000000000532e-01,6.399100000000000621e-02,4.168600000000000083e-01,6.096000000000000307e-01,3.862599999999999888e-03,3.513600000000000056e-01,3.329100000000000115e-02,6.788800000000000390e-02,1.671300000000000008e+00
