2.111911009600002942e-01
2.129192120460000615e-01
2.094778266533137978e-01
9.325818120701998004e-02
1.096623019315999953e-01
1.890479548715001956e-01
1.898742951831899339e-01
2.019368000980001632e-01
1.082291473702000073e-01
1.080541211940000412e-01
5.529159679600000876e-01
