3.343700000000000006e-01,2.022299999999999931e-01,4.673700000000000077e-01,1.240200000000000052e-01,4.213999999999999968e-01,4.531999999999999917e-01,3.082699999999999885e-01,1.510700000000000098e-01,9.942299999999999471e-01
3.426500000000000101e-01,2.417400000000000104e-01,4.283299999999999885e-01,1.144400000000000001e-01,5.736200000000000188e-01,3.415799999999999947e-01,2.895300000000000096e-01,2.191299999999999915e-01,2.493700000000000083e-01
2.330800000000000094e-01,1.313100000000000100e-01,5.444999999999999840e-01,1.265300000000000036e-01,5.660600000000000076e-01,3.550699999999999967e-01,3.725600000000000023e-01,1.454999999999999905e-01,6.058000000000000052e-01
4.396399999999999753e-01,9.413599999999999746e-02,5.531500000000000306e-01,9.152399999999999425e-02,5.723500000000000254e-01,4.348299999999999943e-01,3.230500000000000038e-01,1.243800000000000044e-01,5.915399999999999547e-01
2.087199999999999889e-01,1.331799999999999928e-01,5.275600000000000289e-01,1.683000000000000052e-01,6.940399999999999903e-01,2.610799999999999788e-01,3.237499999999999822e-01,2.669699999999999851e-01,4.177699999999999747e-01
2.887399999999999967e-01,1.975300000000000111e-01,5.025399999999999867e-01,1.002299999999999996e-01,4.066400000000000015e-01,4.278000000000000136e-01,2.710500000000000131e-01,2.073500000000000065e-01,2.995599999999999929e-01
4.958899999999999975e-01,1.383399999999999908e-01,5.498499999999999499e-01,4.377299999999999941e-02,4.739900000000000224e-01,4.015900000000000025e-01,2.610999999999999988e-01,2.549000000000000155e-01,-3.037599999999999745e-01
2.643099999999999894e-01,1.840199999999999891e-01,5.289700000000000513e-01,1.088800000000000046e-01,4.348199999999999843e-01,4.512100000000000000e-01,2.913200000000000234e-01,1.829699999999999938e-01,3.583700000000000219e-01
3.216899999999999760e-01,9.685799999999999965e-02,5.514299999999999757e-01,1.179000000000000048e-01,6.341299999999999715e-01,1.667599999999999916e-01,3.952899999999999747e-01,3.098899999999999988e-01,6.054500000000000437e-01
3.720100000000000073e-01,1.514900000000000135e-01,5.506600000000000383e-01,6.775499999999999579e-02,4.941499999999999782e-01,4.596799999999999775e-01,3.022000000000000242e-01,1.498700000000000032e-01,9.958099999999999730e-01
3.798799999999999955e-01,1.981499999999999928e-01,5.030999999999999917e-01,6.413099999999999357e-02,3.943900000000000183e-01,4.854200000000000181e-01,2.641999999999999904e-01,1.702700000000000047e-01,9.998799999999999910e-01
2.603199999999999958e-01,2.516100000000000003e-01,4.939899999999999847e-01,6.986299999999999455e-02,4.479600000000000248e-01,4.029900000000000149e-01,3.077599999999999780e-01,2.101600000000000135e-01,9.710499999999999687e-01
4.177299999999999902e-01,2.043000000000000094e-01,4.536800000000000277e-01,1.043899999999999967e-01,6.824900000000000411e-01,3.350400000000000045e-01,3.477299999999999836e-01,1.993099999999999872e-01,8.772299999999999542e-01
2.713099999999999956e-01,1.705599999999999894e-01,4.464500000000000135e-01,1.360699999999999965e-01,4.699499999999999789e-01,2.832399999999999918e-01,3.544700000000000073e-01,2.744300000000000073e-01,9.686000000000000165e-01
2.959700000000000109e-01,1.321900000000000019e-01,5.209599999999999786e-01,1.374400000000000066e-01,5.441799999999999971e-01,3.068100000000000271e-01,3.996700000000000252e-01,1.970200000000000007e-01,6.474900000000000100e-01
2.897100000000000231e-01,7.090200000000000669e-02,4.838899999999999868e-01,2.126500000000000057e-01,4.061299999999999910e-01,4.779599999999999960e-01,3.442799999999999749e-01,1.236000000000000015e-01,9.923800000000000399e-01
3.200799999999999756e-01,1.954599999999999949e-01,5.335800000000000542e-01,8.712399999999999312e-02,6.375499999999999501e-01,3.663699999999999735e-01,3.469300000000000161e-01,1.628400000000000125e-01,9.767700000000000271e-01
3.072300000000000031e-01,2.769599999999999840e-01,4.765900000000000136e-01,6.318999999999999617e-02,4.404899999999999927e-01,4.608999999999999764e-01,2.642800000000000149e-01,1.825799999999999923e-01,1.306900000000000006e-01
4.491200000000000192e-01,1.529899999999999871e-01,4.824300000000000255e-01,8.603800000000000336e-02,4.007600000000000051e-01,4.800099999999999922e-01,2.457000000000000017e-01,1.795400000000000051e-01,9.122500000000000053e-01
2.563799999999999968e-01,2.255699999999999927e-01,4.519000000000000239e-01,1.182799999999999963e-01,5.241400000000000503e-01,3.892800000000000149e-01,3.520699999999999941e-01,1.872999999999999943e-01,5.202700000000000102e-01
2.001499999999999946e-01,2.590799999999999770e-01,5.018599999999999728e-01,9.408500000000000196e-02,6.714599999999999458e-01,3.413700000000000068e-01,3.547399999999999998e-01,1.758500000000000063e-01,4.060099999999999820e-01
3.785999999999999921e-01,2.400500000000000134e-01,4.349999999999999978e-01,7.160500000000000198e-02,4.414299999999999891e-01,4.430899999999999839e-01,2.636899999999999800e-01,2.236700000000000077e-01,9.265299999999999647e-01
2.958899999999999864e-01,1.177799999999999958e-01,5.447300000000000475e-01,1.302899999999999892e-01,3.660599999999999965e-01,4.646399999999999975e-01,2.719199999999999950e-01,2.090200000000000113e-01,2.485900000000000054e-01
2.386600000000000110e-01,2.749699999999999922e-01,4.306499999999999773e-01,1.047399999999999998e-01,4.979700000000000237e-01,4.442800000000000082e-01,2.549500000000000099e-01,1.828599999999999948e-01,9.437699999999999978e-01
2.566599999999999993e-01,2.531300000000000217e-01,5.447800000000000420e-01,6.134900000000000075e-02,4.505399999999999960e-01,4.828799999999999759e-01,2.580000000000000071e-01,1.612200000000000022e-01,1.414700000000000124e-01
3.516599999999999726e-01,2.799300000000000122e-01,5.025699999999999612e-01,3.218300000000000327e-02,3.813099999999999823e-01,3.994599999999999818e-01,2.792499999999999982e-01,2.718400000000000261e-01,-5.767100000000000004e-02
2.674900000000000055e-01,3.558999999999999941e-01,4.450399999999999912e-01,4.889999999999999902e-02,4.889399999999999857e-01,4.659499999999999753e-01,2.504399999999999959e-01,1.662700000000000011e-01,-4.727899999999999880e-01
2.382499999999999896e-01,1.586200000000000110e-01,5.327399999999999913e-01,1.010800000000000032e-01,5.117599999999999927e-01,3.326399999999999912e-01,3.338099999999999956e-01,2.169099999999999917e-01,6.390799999999999814e-01
3.336899999999999866e-01,2.529100000000000237e-01,4.386800000000000144e-01,7.533199999999999619e-02,7.511700000000000044e-01,2.574500000000000122e-01,3.613500000000000045e-01,2.303999999999999937e-01,8.554000000000000492e-01
2.344900000000000040e-01,2.899100000000000010e-01,4.626000000000000112e-01,1.023000000000000020e-01,6.014199999999999546e-01,3.644800000000000262e-01,2.946799999999999975e-01,2.045700000000000018e-01,-5.067300000000000137e-01
2.261599999999999999e-01,3.465799999999999992e-01,4.660099999999999798e-01,5.473000000000000087e-02,6.756699999999999928e-01,3.906299999999999772e-01,2.567400000000000237e-01,1.666999999999999871e-01,6.989699999999999802e-01
3.554200000000000137e-01,1.370599999999999874e-01,5.305699999999999861e-01,6.296200000000000407e-02,5.905399999999999539e-01,3.744600000000000151e-01,3.346000000000000085e-01,1.545600000000000029e-01,9.545800000000000118e-02
3.598999999999999977e-01,2.344499999999999917e-01,4.731099999999999750e-01,3.295599999999999918e-02,2.854400000000000270e-01,5.458199999999999719e-01,2.500700000000000145e-01,1.671900000000000053e-01,6.539899999999999602e-01
3.627000000000000224e-01,1.940900000000000125e-01,4.582100000000000062e-01,9.864499999999999658e-02,5.509199999999999653e-01,3.667799999999999949e-01,3.385600000000000276e-01,1.915399999999999880e-01,6.399500000000000188e-01
2.641499999999999959e-01,3.661300000000000110e-01,4.104400000000000270e-01,4.077700000000000075e-02,4.308400000000000007e-01,3.984800000000000009e-01,3.773099999999999787e-01,1.929400000000000004e-01,7.365199999999999525e-01
3.579200000000000159e-01,2.603900000000000103e-01,4.447499999999999787e-01,5.118400000000000033e-02,5.505600000000000493e-01,3.822699999999999987e-01,3.005900000000000238e-01,2.068500000000000061e-01,4.802500000000000102e-01
3.788400000000000101e-01,2.792399999999999882e-01,4.550799999999999845e-01,6.688199999999999701e-02,4.493500000000000272e-01,3.668799999999999839e-01,2.317099999999999993e-01,3.032900000000000040e-01,1.223300000000000082e-02
2.876500000000000168e-01,2.933999999999999941e-01,4.664699999999999958e-01,5.367700000000000249e-02,6.756499999999999728e-01,3.831100000000000061e-01,3.235100000000000198e-01,1.466899999999999871e-01,8.228199999999999958e-01
3.487199999999999744e-01,1.206499999999999934e-01,6.148900000000000476e-01,7.028099999999999625e-02,4.322500000000000231e-01,4.474199999999999844e-01,2.747800000000000242e-01,2.144800000000000040e-01,1.799099999999999866e-01
3.136700000000000044e-01,2.167699999999999905e-01,4.293600000000000194e-01,1.042700000000000016e-01,5.978299999999999725e-01,2.924100000000000033e-01,3.923900000000000166e-01,2.139900000000000135e-01,8.831799999999999651e-01
2.587800000000000100e-01,1.721600000000000075e-01,4.738399999999999834e-01,1.436300000000000077e-01,8.148400000000000087e-01,1.589399999999999979e-01,3.623999999999999999e-01,2.342500000000000138e-01,9.788999999999999924e-01
3.239299999999999957e-01,3.534599999999999964e-01,4.253899999999999904e-01,3.105000000000000121e-02,2.957500000000000129e-01,5.474799999999999667e-01,2.646399999999999864e-01,1.496899999999999897e-01,7.507399999999999629e-01
2.948700000000000210e-01,2.084399999999999864e-01,5.062900000000000178e-01,7.814400000000000512e-02,5.002900000000000125e-01,3.835399999999999920e-01,2.668300000000000116e-01,2.447999999999999898e-01,2.738499999999999823e-01
2.933499999999999996e-01,2.028899999999999870e-01,4.844399999999999817e-01,8.083400000000000307e-02,3.586199999999999943e-01,4.705799999999999983e-01,2.772200000000000220e-01,1.687299999999999911e-01,9.999400000000000510e-01
3.531199999999999894e-01,1.778599999999999903e-01,4.380899999999999794e-01,1.007099999999999940e-01,4.296900000000000164e-01,5.853399999999999714e-01,2.002200000000000091e-01,1.029400000000000037e-01,8.491999999999999549e-01
2.359199999999999908e-01,2.755900000000000016e-01,4.422300000000000120e-01,1.004700000000000037e-01,6.009999999999999787e-01,3.576900000000000079e-01,2.950099999999999945e-01,2.156800000000000106e-01,9.174799999999999622e-01
2.151599999999999902e-01,1.678399999999999892e-01,4.959700000000000220e-01,1.505199999999999871e-01,4.100599999999999801e-01,4.079900000000000193e-01,2.965400000000000258e-01,2.217600000000000127e-01,7.038900000000000157e-01
3.472399999999999931e-01,1.125000000000000028e-01,5.322200000000000264e-01,1.199699999999999933e-01,3.891700000000000159e-01,5.123699999999999921e-01,3.002000000000000224e-01,1.302500000000000047e-01,9.865099999999999980e-01
3.161999999999999811e-01,2.631700000000000150e-01,4.370299999999999740e-01,7.933700000000000474e-02,3.277100000000000013e-01,4.487599999999999922e-01,3.194600000000000217e-01,2.028000000000000080e-01,-5.385999999999999677e-01
3.065599999999999992e-01,2.599799999999999889e-01,4.707299999999999818e-01,9.816700000000000426e-02,3.866600000000000037e-01,5.047500000000000320e-01,2.936900000000000066e-01,1.410899999999999932e-01,5.835200000000000387e-01
3.663899999999999935e-01,9.078300000000000258e-02,5.262499999999999956e-01,1.316700000000000093e-01,5.508100000000000218e-01,3.551900000000000057e-01,2.999100000000000099e-01,2.269299999999999928e-01,1.964400000000000035e-01
3.054000000000000048e-01,1.940900000000000125e-01,5.163600000000000412e-01,1.117100000000000037e-01,4.880300000000000193e-01,4.255099999999999993e-01,2.290099999999999913e-01,2.154699999999999949e-01,4.768999999999999906e-01
4.007600000000000051e-01,6.270599999999999785e-02,5.093699999999999894e-01,1.858200000000000129e-01,3.611900000000000110e-01,4.022499999999999964e-01,2.941900000000000071e-01,2.443799999999999861e-01,9.636299999999999866e-01
2.742800000000000238e-01,1.683199999999999974e-01,5.580800000000000205e-01,6.951300000000000534e-02,6.658399999999999874e-01,3.733299999999999952e-01,3.547899999999999943e-01,1.458200000000000052e-01,-1.836700000000000138e-02
3.024399999999999866e-01,2.749400000000000177e-01,4.769900000000000251e-01,6.569899999999999352e-02,5.038700000000000401e-01,4.429600000000000204e-01,2.584099999999999731e-01,1.872199999999999975e-01,7.110100000000000309e-01
1.864200000000000024e-01,1.562699999999999922e-01,5.583599999999999675e-01,1.378399999999999903e-01,5.788200000000000012e-01,4.384399999999999964e-01,3.160299999999999776e-01,1.503899999999999959e-01,1.683000000000000052e-01
2.927899999999999947e-01,2.470400000000000096e-01,3.882700000000000040e-01,1.106800000000000006e-01,4.929999999999999938e-01,4.592100000000000071e-01,2.319400000000000073e-01,1.935699999999999921e-01,7.210100000000000398e-01
3.158799999999999941e-01,1.519000000000000072e-01,4.934399999999999897e-01,1.031699999999999978e-01,5.043999999999999595e-01,3.429900000000000171e-01,3.583200000000000274e-01,2.276400000000000090e-01,9.678700000000000081e-01
2.774599999999999844e-01,2.463100000000000012e-01,4.310700000000000087e-01,1.144700000000000023e-01,4.657100000000000128e-01,4.371800000000000130e-01,2.950499999999999790e-01,1.711499999999999966e-01,3.100899999999999768e-01
2.763300000000000201e-01,1.316700000000000093e-01,5.210799999999999876e-01,1.159199999999999953e-01,4.114200000000000079e-01,5.023300000000000542e-01,2.720500000000000140e-01,1.676199999999999912e-01,9.788400000000000434e-01
2.146500000000000075e-01,2.688999999999999724e-01,4.817100000000000271e-01,1.014199999999999963e-01,3.218500000000000250e-01,5.329599999999999893e-01,2.616800000000000237e-01,1.660899999999999876e-01,9.998799999999999910e-01
2.372799999999999909e-01,3.224000000000000199e-01,4.164399999999999769e-01,1.051399999999999973e-01,4.823700000000000210e-01,4.613599999999999923e-01,3.198199999999999932e-01,1.523899999999999977e-01,6.104300000000000004e-02
1.925499999999999989e-01,1.886099999999999999e-01,4.814200000000000146e-01,1.524000000000000077e-01,3.909699999999999842e-01,4.521800000000000264e-01,2.810699999999999865e-01,2.131500000000000061e-01,5.082200000000000051e-01
3.331700000000000217e-01,2.335500000000000076e-01,4.579799999999999982e-01,9.642900000000000083e-02,7.719399999999999595e-01,2.036600000000000077e-01,3.221899999999999764e-01,2.724099999999999855e-01,9.868400000000000505e-01
3.992700000000000138e-01,2.071999999999999953e-01,4.625400000000000067e-01,9.480800000000000338e-02,4.288500000000000090e-01,4.147600000000000176e-01,3.423100000000000032e-01,1.990500000000000047e-01,8.415700000000000403e-01
2.834800000000000098e-01,2.165999999999999870e-01,4.294000000000000039e-01,1.278499999999999914e-01,4.210800000000000098e-01,4.885599999999999943e-01,2.777000000000000024e-01,1.709299999999999986e-01,9.999400000000000510e-01
3.762599999999999834e-01,1.956199999999999883e-01,4.817000000000000171e-01,6.373499999999999999e-02,4.848899999999999877e-01,3.694000000000000061e-01,3.240799999999999792e-01,2.334199999999999886e-01,9.818799999999999750e-01
3.789699999999999736e-01,1.297300000000000120e-01,5.223200000000000065e-01,8.193400000000000682e-02,5.807600000000000540e-01,3.713500000000000134e-01,2.893200000000000216e-01,2.250000000000000056e-01,9.755000000000000338e-01
2.894200000000000106e-01,1.507699999999999874e-01,4.845999999999999752e-01,1.293100000000000083e-01,7.800500000000000211e-01,2.474099999999999910e-01,3.991199999999999748e-01,1.741000000000000048e-01,7.259700000000000042e-01
3.054899999999999838e-01,1.084200000000000025e-01,4.721000000000000196e-01,1.560300000000000020e-01,3.973300000000000165e-01,4.665500000000000203e-01,2.818599999999999994e-01,1.903499999999999914e-01,9.544599999999999751e-01
3.686400000000000232e-01,1.226099999999999968e-01,5.334400000000000253e-01,1.284200000000000064e-01,4.914100000000000135e-01,3.611599999999999810e-01,2.946900000000000075e-01,2.239500000000000102e-01,4.825400000000000245e-01
2.643900000000000139e-01,2.331600000000000061e-01,4.248500000000000054e-01,1.169899999999999968e-01,6.172400000000000109e-01,4.174399999999999777e-01,2.792499999999999982e-01,1.540900000000000047e-01,4.066899999999999959e-01
3.163400000000000101e-01,3.172800000000000065e-01,4.077899999999999858e-01,5.232099999999999945e-02,3.290100000000000247e-01,4.000500000000000167e-01,3.045599999999999974e-01,2.702499999999999902e-01,9.999799999999999800e-01
4.366900000000000226e-01,1.694900000000000018e-01,5.126500000000000501e-01,6.187000000000000138e-02,8.077900000000000080e-01,1.700399999999999967e-01,3.799699999999999744e-01,2.919599999999999973e-01,8.832799999999999541e-01
2.644199999999999884e-01,3.298599999999999866e-01,4.592899999999999761e-01,4.981200000000000211e-02,5.322500000000000009e-01,4.074099999999999944e-01,2.270099999999999896e-01,2.184899999999999898e-01,8.478600000000000025e-02
3.681599999999999873e-01,3.459399999999999975e-02,4.819300000000000250e-01,1.604800000000000115e-01,5.221599999999999575e-01,4.340800000000000214e-01,3.353999999999999759e-01,1.310300000000000076e-01,6.171900000000000164e-01
2.590500000000000025e-01,2.904399999999999760e-01,4.698499999999999899e-01,8.715299999999999436e-02,6.038499999999999979e-01,3.661800000000000055e-01,3.651400000000000201e-01,1.610399999999999887e-01,9.466900000000000315e-01
1.790200000000000125e-01,3.385400000000000076e-01,4.658300000000000218e-01,7.717300000000000548e-02,4.260300000000000198e-01,4.111299999999999955e-01,2.750400000000000067e-01,2.073000000000000120e-01,5.733700000000000463e-01
3.660900000000000265e-01,1.796399999999999941e-01,5.507199999999999873e-01,5.265000000000000235e-02,6.192299999999999471e-01,3.734899999999999887e-01,3.272800000000000153e-01,1.375200000000000033e-01,9.606400000000000494e-01
3.697900000000000076e-01,9.561799999999999466e-02,5.411399999999999544e-01,1.293600000000000028e-01,4.510299999999999865e-01,4.021500000000000075e-01,3.142900000000000138e-01,1.942399999999999960e-01,9.598999999999999755e-01
3.723000000000000198e-01,1.166200000000000014e-01,4.998000000000000220e-01,8.784899999999999654e-02,4.769700000000000051e-01,3.686099999999999932e-01,3.346899999999999875e-01,2.147000000000000020e-01,1.805499999999999883e-01
2.170400000000000107e-01,1.903900000000000037e-01,4.916499999999999759e-01,1.280699999999999894e-01,4.851400000000000157e-01,3.439400000000000235e-01,3.136499999999999844e-01,2.654599999999999738e-01,9.165200000000000014e-01
2.767100000000000115e-01,2.392199999999999882e-01,4.534099999999999797e-01,9.060999999999999610e-02,5.154699999999999838e-01,3.926100000000000145e-01,3.265399999999999969e-01,1.598799999999999943e-01,7.223600000000000021e-01
1.900699999999999890e-01,2.604199999999999848e-01,4.439600000000000213e-01,1.196300000000000002e-01,4.648800000000000154e-01,5.998799999999999688e-01,2.452300000000000035e-01,6.269800000000000373e-02,9.958299999999999930e-01
3.693299999999999916e-01,2.584799999999999875e-01,4.747600000000000153e-01,7.073000000000000120e-02,3.518100000000000116e-01,5.425200000000000022e-01,2.603800000000000003e-01,1.517199999999999938e-01,4.974700000000000233e-01
2.936400000000000121e-01,2.966300000000000048e-01,5.032600000000000406e-01,3.371099999999999791e-02,4.839100000000000068e-01,3.545800000000000063e-01,2.956599999999999784e-01,2.389900000000000080e-01,2.935900000000000176e-01
2.495999999999999885e-01,2.685500000000000109e-01,3.382999999999999896e-01,1.185800000000000048e-01,4.710099999999999842e-01,3.851899999999999769e-01,3.176499999999999879e-01,2.287099999999999966e-01,5.027399999999999647e-01
2.936000000000000276e-01,9.250400000000000289e-02,5.135899999999999910e-01,1.528200000000000114e-01,4.191199999999999926e-01,4.951200000000000045e-01,2.465799999999999936e-01,1.539399999999999935e-01,8.721700000000000008e-01
2.795300000000000007e-01,2.590100000000000180e-01,5.047599999999999865e-01,8.233899999999999553e-02,3.487799999999999789e-01,5.250899999999999457e-01,2.974499999999999922e-01,1.325900000000000134e-01,7.050300000000000455e-01
3.498899999999999788e-01,1.609200000000000075e-01,5.084300000000000486e-01,8.093000000000000194e-02,4.467900000000000205e-01,4.299999999999999933e-01,3.075100000000000056e-01,1.828500000000000125e-01,9.446499999999999897e-01
2.997699999999999809e-01,1.639500000000000124e-01,4.979600000000000137e-01,1.277699999999999947e-01,4.367900000000000116e-01,4.554699999999999860e-01,3.966899999999999871e-01,8.184500000000000108e-02,6.004999999999999921e-02
4.763399999999999856e-01,3.836500000000000327e-02,5.282700000000000173e-01,1.152500000000000052e-01,5.685999999999999943e-01,3.364699999999999913e-01,2.944999999999999840e-01,2.506599999999999939e-01,8.869299999999999962e-01
2.417400000000000104e-01,3.385000000000000231e-01,4.410700000000000176e-01,4.189999999999999974e-02,3.975299999999999945e-01,4.949500000000000011e-01,2.539000000000000146e-01,1.438800000000000079e-01,5.918200000000000127e-01
2.788100000000000023e-01,1.696499999999999952e-01,4.893100000000000227e-01,1.266400000000000026e-01,6.665100000000000469e-01,2.667800000000000171e-01,2.929800000000000182e-01,2.511300000000000199e-01,7.063599999999999879e-01
1.549000000000000099e-01,2.991099999999999870e-01,4.458199999999999941e-01,1.290399999999999880e-01,4.604400000000000159e-01,4.342599999999999794e-01,2.756399999999999961e-01,2.153599999999999959e-01,8.608799999999999786e-01
2.863200000000000189e-01,1.953400000000000136e-01,5.021400000000000308e-01,1.164400000000000018e-01,3.301100000000000145e-01,4.742299999999999849e-01,2.918200000000000238e-01,1.811699999999999977e-01,1.453699999999999992e-01
3.018799999999999817e-01,1.386499999999999955e-01,5.029400000000000537e-01,1.052899999999999947e-01,7.119999999999999662e-01,2.339199999999999890e-01,4.491700000000000137e-01,2.015299999999999869e-01,9.832699999999999774e-01
2.707499999999999907e-01,2.997000000000000219e-01,4.468799999999999994e-01,8.456099999999999728e-02,5.647299999999999542e-01,4.394000000000000128e-01,2.444300000000000084e-01,1.494399999999999895e-01,-5.583300000000000068e-02
4.605099999999999749e-01,9.425500000000000544e-02,5.069900000000000517e-01,1.210799999999999932e-01,3.664299999999999780e-01,4.604599999999999804e-01,3.634100000000000108e-01,1.281100000000000017e-01,7.118499999999999828e-01
3.441000000000000170e-01,1.672800000000000120e-01,5.351399999999999491e-01,8.628199999999999759e-02,5.571599999999999886e-01,4.186199999999999921e-01,2.597499999999999809e-01,2.124500000000000000e-01,5.746999999999999886e-01
2.558900000000000063e-01,2.372199999999999864e-01,4.701400000000000023e-01,1.003000000000000003e-01,5.705099999999999616e-01,4.244200000000000195e-01,2.849599999999999911e-01,1.504800000000000026e-01,9.999799999999999800e-01
3.543399999999999883e-01,9.840999999999999748e-02,5.835799999999999876e-01,1.183799999999999991e-01,3.809500000000000108e-01,4.158899999999999819e-01,2.785099999999999798e-01,2.254500000000000115e-01,9.537999999999999812e-01
2.062700000000000089e-01,1.870100000000000096e-01,5.402000000000000135e-01,1.107500000000000012e-01,2.840699999999999892e-01,5.831300000000000372e-01,2.876400000000000068e-01,1.175100000000000033e-01,4.386300000000000199e-01
4.271099999999999897e-01,2.381099999999999883e-01,4.464299999999999935e-01,6.069299999999999695e-02,5.733599999999999808e-01,2.889200000000000101e-01,4.106699999999999795e-01,1.965399999999999925e-01,-9.384599999999999886e-02
4.292400000000000104e-01,2.031100000000000128e-01,4.468500000000000250e-01,6.406199999999999395e-02,4.551600000000000090e-01,4.164800000000000169e-01,2.998999999999999999e-01,1.677800000000000125e-01,6.865099999999999536e-01
4.832899999999999974e-01,1.729100000000000081e-01,4.975800000000000223e-01,3.824099999999999722e-02,6.357699999999999463e-01,3.639299999999999757e-01,2.770199999999999885e-01,1.734499999999999931e-01,5.769600000000000284e-01
2.217200000000000004e-01,1.859899999999999887e-01,5.539899999999999824e-01,9.223199999999999454e-02,4.519199999999999884e-01,4.023300000000000209e-01,2.695400000000000018e-01,2.455700000000000105e-01,7.525600000000000067e-01
4.977500000000000258e-01,5.640200000000000075e-02,5.352099999999999635e-01,1.134000000000000008e-01,4.566799999999999748e-01,4.061799999999999855e-01,2.871099999999999763e-01,2.006300000000000028e-01,5.858100000000000529e-01
3.308800000000000074e-01,2.526800000000000157e-01,5.310200000000000475e-01,2.877000000000000043e-02,5.913500000000000423e-01,3.575099999999999945e-01,3.429200000000000026e-01,1.992500000000000104e-01,9.574099999999999833e-01
3.066200000000000037e-01,2.618500000000000272e-01,5.331700000000000328e-01,5.590599999999999736e-02,5.659800000000000386e-01,3.388700000000000045e-01,3.215999999999999970e-01,1.967299999999999882e-01,6.088299999999999823e-01
4.475000000000000089e-01,2.098700000000000010e-01,4.609699999999999909e-01,9.780300000000000105e-02,4.346700000000000008e-01,3.735899999999999777e-01,2.977000000000000202e-01,2.600500000000000034e-01,2.367200000000000137e-01
2.280999999999999972e-01,2.049700000000000133e-01,4.497800000000000131e-01,1.008000000000000007e-01,6.412200000000000122e-01,2.386800000000000033e-01,2.975599999999999912e-01,2.555700000000000194e-01,4.741500000000000159e-01
3.398800000000000154e-01,1.926200000000000134e-01,4.949299999999999811e-01,1.062099999999999989e-01,4.143999999999999906e-01,4.652700000000000169e-01,2.353000000000000091e-01,2.334700000000000109e-01,4.286800000000000055e-01
3.885299999999999865e-01,1.945600000000000107e-01,4.585400000000000031e-01,7.867499999999999494e-02,5.312400000000000455e-01,4.044499999999999762e-01,2.394100000000000117e-01,2.163799999999999890e-01,5.503099999999999659e-01
3.621400000000000174e-01,1.015199999999999991e-01,4.859499999999999931e-01,1.330000000000000071e-01,3.861499999999999932e-01,4.936200000000000032e-01,2.466599999999999904e-01,1.963499999999999968e-01,8.254799999999999915e-01
2.243900000000000061e-01,2.893700000000000161e-01,4.541600000000000081e-01,9.556800000000000017e-02,6.206700000000000550e-01,3.367999999999999883e-01,3.531000000000000250e-01,1.907600000000000129e-01,9.857900000000000551e-01
3.946999999999999953e-01,2.106200000000000017e-01,4.863600000000000145e-01,6.016599999999999726e-02,4.948100000000000276e-01,2.914499999999999869e-01,3.173400000000000110e-01,3.147800000000000042e-01,1.000000000000000000e+00
2.129300000000000082e-01,2.243199999999999916e-01,5.252400000000000402e-01,1.347599999999999909e-01,6.676600000000000312e-01,2.589299999999999935e-01,3.329900000000000082e-01,2.655100000000000238e-01,-5.092100000000000098e-02
2.693999999999999728e-01,1.846399999999999986e-01,5.105600000000000138e-01,1.088100000000000039e-01,4.839999999999999858e-01,4.616299999999999848e-01,3.075399999999999801e-01,1.570799999999999974e-01,2.723499999999999810e-01
2.750299999999999967e-01,2.384100000000000108e-01,4.306099999999999928e-01,1.266500000000000126e-01,3.911999999999999922e-01,4.105400000000000160e-01,3.198300000000000032e-01,2.079799999999999982e-01,6.848699999999999788e-01
3.839199999999999835e-01,1.623400000000000121e-01,5.032600000000000406e-01,1.135599999999999943e-01,4.515000000000000124e-01,3.670900000000000274e-01,4.043300000000000227e-01,1.925399999999999889e-01,-2.820300000000000029e-01
4.255099999999999993e-01,1.065799999999999942e-01,5.758100000000000440e-01,7.539800000000000668e-02,4.670699999999999852e-01,4.080599999999999783e-01,2.545999999999999930e-01,2.393299999999999872e-01,2.579199999999999826e-01
2.806199999999999806e-01,3.001900000000000124e-01,4.575500000000000123e-01,5.548299999999999760e-02,3.743400000000000061e-01,5.289099999999999913e-01,2.940800000000000081e-01,1.188899999999999957e-01,-3.193199999999999927e-01
4.197199999999999820e-01,8.901900000000000091e-02,5.392799999999999816e-01,1.161399999999999932e-01,5.660100000000000131e-01,3.742400000000000171e-01,3.445300000000000029e-01,1.912600000000000133e-01,9.545500000000000096e-01
2.486399999999999999e-01,1.630000000000000060e-01,4.775099999999999900e-01,1.131800000000000028e-01,7.211300000000000487e-01,2.277899999999999925e-01,3.259099999999999775e-01,2.737800000000000233e-01,8.076299999999999590e-01
2.708099999999999952e-01,1.725099999999999967e-01,4.860499999999999821e-01,1.056799999999999962e-01,3.420300000000000007e-01,4.377699999999999925e-01,3.088500000000000134e-01,1.924500000000000099e-01,8.013799999999999812e-01
