Parameter,Mean,Median,Std,Min,Max,Real Value
Parameter 1,0.31206142800000003,0.308825,0.08563422003821143,0.092124,0.6598,0.3
Parameter 2,0.19323807418762415,0.191235,0.11324586589906259,1.6652e-08,0.63611,0.2
Parameter 3,0.49239770000000016,0.492675,0.08056776122562925,0.25819,0.72262,0.5
Parameter 4,0.5284459140000003,0.51054,0.19376736989163734,0.084397,1.2309,0.5
Parameter 5,0.39182537998730005,0.38924499999999995,0.15366527897042098,1.5665e-07,0.95151,0.4
Parameter 6,0.28863692360000015,0.28878,0.0758891110355355,0.0011298,0.51376,0.3
Parameter 7,0.7967015398390802,0.7416750000000001,0.5173201970268704,2.7196e-07,1.9991,0.7
