2.033392145990274569e-01
1.903442628757625876e-01
1.552320572427487999e-01
3.906003798578597253e-02
2.997580165185048662e-01
2.025058602256392670e-01
2.135430730232732166e-01
1.698626777596091708e-01
2.930968310848046654e-01
3.900638610572387116e-02
