0.16774,0.30208,0.28585,0.21506,0.36909,0.50084,0.35847,0.13241,0.61254
0.16357,0.094673,0.5134,0.40887,0.61495,0.053073,0.62699,0.2297,0.78967
0.15979,0.093687,0.51394,0.4057,0.61444,0.064772,0.52585,0.30669,0.98317
0.1656,0.096576,0.52026,0.42453,0.62157,0.18121,0.45047,0.28667,0.93049
0.16346,0.029847,0.39497,0.27684,0.5795,0.36439,0.35842,0.18981,0.81611
0.18203,0.10407,0.48168,0.34183,0.60094,0.00015113,0.69998,0.25731,0.92015
0.11656,0.073626,0.52947,0.43957,0.62993,0.1511,0.35389,0.32807,0.68877
0.087702,0.054649,0.52084,0.44927,0.62355,0.040578,0.45963,0.3373,0.99806
0.12853,0.072011,0.52439,0.43035,0.62948,0.18472,0.36626,0.27011,0.82162
0.071397,0.035384,0.53765,0.49004,0.6307,0.15486,0.4291,0.27618,-0.99572
0.1036,0.063952,0.50302,0.3796,0.61546,0.029156,0.52624,0.32964,0.99924
0.17226,0.099463,0.48207,0.34756,0.60287,0.0021651,0.77904,0.17845,0.99933
0.13324,0.036873,0.43858,0.2552,0.60772,0.48868,0.22002,0.12219,0.18484
0.12756,0.076164,0.50272,0.38589,0.61241,0.012351,0.56016,0.26139,0.99926
0.14193,0.072167,0.54492,0.37832,0.64704,9.2249e-06,0.62379,0.27535,-0.26638
0.16899,0.098238,0.50271,0.39765,0.6111,9.169e-06,0.80488,0.12747,-0.4148
0.18959,0.1081,0.48949,0.35433,0.60293,9.9616e-05,0.70362,0.2237,0.97092
0.11616,0.071411,0.5238,0.4331,0.62218,0.18951,0.4122,0.28938,0.21907
0.034841,0.2783,0.2551,0.31701,0.50839,0.42352,0.23036,0.20399,0.80282
0.18664,0.1066,0.49119,0.36679,0.60635,0.00020421,0.74651,0.17508,0.92273
0.11064,0.065036,0.46762,0.3121,0.5943,0.0207,0.53534,0.36791,0.31123
0.060283,0.016414,0.56224,0.51394,0.63419,0.32779,0.34222,0.16409,0.75099
0.31977,0.14097,0.29698,0.20695,0.46885,0.50723,0.21614,0.15299,0.99937
0.1599,0.094062,0.47936,0.32725,0.59759,0.00019169,0.95486,0.12901,0.60837
0.1679,0.096586,0.48211,0.3402,0.60246,0.0012302,0.78787,0.14333,0.99807
0.1101,0.011299,0.51889,0.41366,0.62043,0.0098787,0.64966,0.38397,0.78255
0.16098,0.01918,0.48644,0.33168,0.61789,0.00085395,0.41666,0.45716,-0.98489
0.15794,0.082096,0.53117,0.43331,0.63087,0.18943,0.39584,0.30762,0.90125
0.11426,0.070374,0.49183,0.35316,0.60126,0.019269,0.71873,0.2267,0.99722
0.18451,0.10559,0.47858,0.32703,0.59638,9.1848e-06,0.81946,0.1345,0.47769
0.18476,0.10311,0.50592,0.34913,0.62302,9.1971e-06,0.70948,0.22083,0.89494
0.11464,0.072835,0.52289,0.4287,0.61816,0.12055,0.49208,0.28819,0.77594
0.45169,0.019356,0.43465,0.19296,0.64317,0.37041,0.29527,0.20407,0.66061
0.15043,0.088514,0.48535,0.34762,0.60391,0.0049025,0.83118,0.14414,0.99872
0.072205,0.0038735,0.53301,0.50427,0.63238,0.34138,0.32149,0.18218,0.9974
0.49405,0.042053,0.31384,0.15994,0.51866,0.38648,0.31794,0.20345,0.99125
0.23651,0.11288,0.33953,0.24418,0.45422,0.44861,0.26605,0.16766,0.90863
0.16407,0.096089,0.52106,0.43264,0.62357,0.20125,0.43741,0.25209,0.30303
0.2011,0.11357,0.48243,0.34223,0.5992,0.0036289,0.72057,0.19351,0.99724
0.16757,0.097314,0.49852,0.37092,0.60635,9.1683e-06,0.75151,0.18042,-0.21551
0.18176,0.10418,0.49193,0.35737,0.60357,8.0685e-05,0.79173,0.1354,0.96519
0.17542,0.1005,0.48149,0.33427,0.59803,0.00020873,0.76472,0.21476,0.91953
0.007447,0.01414,0.54844,0.45585,0.62156,0.17876,0.51149,0.21385,0.64542
0.32723,0.00015302,0.33229,0.22171,0.43661,0.51816,0.28862,0.13579,0.15545
0.092898,0.057655,0.51242,0.41011,0.61504,0.018616,0.53404,0.31577,0.47351
0.16608,0.096712,0.49575,0.37212,0.60733,0.0049228,0.80843,0.13146,0.99799
0.082589,0.05246,0.51159,0.40708,0.61539,0.010667,0.5262,0.31367,-0.036191
0.094461,0.062009,0.52278,0.43389,0.61945,0.00046538,0.49513,0.36134,0.89066
0.16425,0.095143,0.51139,0.40518,0.6145,0.14543,0.59103,0.209,0.96194
0.09785,0.20976,0.40738,0.25352,0.38203,0.43789,0.26841,0.23603,0.55206
0.17686,0.10162,0.49188,0.36481,0.60676,0.00020954,0.7029,0.22353,0.98781
0.1445,0.076089,0.53535,0.43604,0.63668,0.23062,0.34945,0.28567,0.9983
0.009055,0.012105,0.51352,0.42311,0.6358,0.00062823,0.54386,0.35748,0.21299
0.14174,0.083908,0.50353,0.39035,0.61133,0.0027437,0.67761,0.2263,0.99756
0.12259,0.052161,0.53019,0.44347,0.62418,0.25605,0.36928,0.2699,0.88255
0.15341,0.090236,0.49974,0.38145,0.6092,9.1704e-06,0.65771,0.25478,0.71928
0.18845,0.10762,0.47999,0.33712,0.59981,9.1841e-06,0.82082,0.090364,0.069357
0.2376,0.30449,0.31335,0.18878,0.38747,0.40829,0.28943,0.23826,0.9937
0.10989,0.069599,0.52416,0.43925,0.62406,0.19668,0.33523,0.3506,0.82615
0.11646,0.070198,0.51365,0.42259,0.62289,0.11741,0.62417,0.20567,-0.99043
0.13971,0.049917,0.55464,0.41998,0.66049,0.20035,0.41183,0.21283,0.66031
0.14133,0.076042,0.52827,0.37922,0.64963,0.0062685,0.67101,0.26501,0.99928
0.1837,0.1051,0.48368,0.34216,0.60159,6.4216e-05,0.97789,0.095025,0.97287
0.15128,0.088781,0.49856,0.38196,0.61103,0.00019676,0.58524,0.30767,0.85395
0.16051,0.081798,0.52944,0.41785,0.62493,0.17299,0.47978,0.25417,0.2376
0.10092,0.00064139,0.57226,0.44826,0.68092,0.25129,0.41394,0.19623,0.34604
0.055257,0.00017288,0.51936,0.41308,0.63355,0.021046,0.24015,0.51289,0.99789
0.53491,0.00011983,0.32587,0.20651,0.52712,0.36706,0.27628,0.26095,0.97019
0.17879,0.10272,0.49996,0.38267,0.61041,0.089433,0.60993,0.23502,0.929
0.16903,0.09782,0.49102,0.36001,0.60452,0.00014138,0.77846,0.15861,0.94583
0.11442,0.072631,0.52922,0.44316,0.6274,0.17919,0.40133,0.30576,-0.10659
0.052808,0.01317,0.51767,0.42648,0.6379,0.045357,0.45368,0.39048,0.31902
0.11339,0.070607,0.50446,0.38691,0.60793,9.2016e-06,0.5742,0.27503,0.24851
0.17828,0.10269,0.47584,0.32474,0.59622,2.8424e-05,0.97826,0.04644,0.040503
0.10156,0.063373,0.52013,0.41804,0.62431,0.00046346,0.49947,0.35874,0.7363
0.18638,0.10638,0.49777,0.37608,0.60872,0.00018593,0.82158,0.10599,0.93988
0.11261,0.069116,0.50366,0.39094,0.61142,0.10493,0.54473,0.29017,0.68201
0.21117,0.031252,0.42604,0.31887,0.60585,0.40738,0.29556,0.15493,0.82068
0.21998,0.1228,0.49495,0.36801,0.60681,0.12444,0.72744,0.12806,0.99286
