0.3059,0.63795,0.00013604,0.053643,0.1962,0.41443,5.5547e-05,0.337,0.31174,0.19168,0.20524
0.51944,0.41893,0.037282,0.10743,0.25656,0.14816,0.28702,0.16845,0.30083,0.20191,0.84531
0.40881,0.52149,0.0014214,0.0933,0.21406,0.26665,0.12044,0.31083,0.23325,0.23774,0.40181
0.9006,0.28823,0.061881,0.081281,0.22224,0.0056351,0.32494,0.258,0.21033,0.20392,0.64929
0.43069,0.43043,0.0097245,0.16159,0.23836,0.24378,0.11026,0.33539,0.29464,0.16927,0.34179
0.40464,0.21615,0.2735,0.11145,0.21032,0.33658,0.05528,0.24738,0.32573,0.27429,0.74252
0.44724,0.43087,0.059774,0.092047,0.22318,0.29462,0.11777,0.3484,0.26577,0.13117,1.8388
0.53653,0.21485,0.27705,0.086479,0.16997,0.33412,0.0016787,0.3099,0.36069,0.21211,0.0055819
0.5855,0.30742,0.046705,0.14141,0.25716,0.11611,0.28556,0.11619,0.39117,0.2243,0.43443
0.84288,0.14691,0.21349,0.067722,0.24981,0.36899,0.15662,0.18109,0.28067,0.25349,0.021402
0.53947,0.22907,0.33332,0.042423,0.16061,0.19696,0.0082629,0.48923,0.29284,0.15201,0.093629
0.31731,0.38976,0.061702,0.13529,0.27231,0.18164,0.42644,0.11759,0.26129,0.17497,0.46022
0.97789,0.11457,0.25343,0.074839,0.20673,0.33339,0.0053538,0.41721,0.25142,0.19653,1.0781
0.21206,0.44183,0.17878,0.045067,0.23371,0.38295,0.46828,0.091121,0.21261,0.14822,0.10982
0.23263,0.67967,1.6999e-05,0.066451,0.15542,0.31206,2.4475e-05,0.38561,0.34113,0.15984,0.14297
0.30744,0.57192,0.0048879,0.068235,0.2296,0.14161,0.19232,0.1377,0.33981,0.28119,0.037249
0.76045,0.024225,0.32841,0.10258,0.24551,0.42734,0.047244,0.25267,0.31853,0.20398,0.14554
0.44652,0.48353,0.15648,0.026861,0.17654,0.049726,0.49977,0.050038,0.30597,0.11449,0.97035
0.6712,0.30027,0.011627,0.083188,0.31806,0.36442,0.0087636,0.42613,0.2764,0.16004,0.93665
0.53248,0.11617,0.35179,0.084405,0.26643,0.33251,0.059412,0.37528,0.25712,0.20451,0.32927
0.46003,0.14023,0.36465,0.097841,0.21096,0.38391,0.0095645,0.32146,0.31486,0.22643,0.48257
1.2199,0.039897,0.23908,0.073895,0.22789,0.30031,0.023314,0.40946,0.26489,0.2211,0.65279
1.0703,0.079354,0.15387,0.15104,0.18686,0.059094,0.29614,0.1323,0.31358,0.26938,1.6421
0.6039,0.080879,0.36164,0.16118,0.12222,0.49675,0.0041052,0.30887,0.21325,0.29612,1.2038
0.86752,0.0012628,0.38667,0.096599,0.17832,0.21533,0.25871,0.21432,0.27236,0.17894,0.46462
0.38751,0.23578,0.27878,0.1372,0.22079,0.34334,0.26304,0.1063,0.32523,0.16646,0.86295
0.44327,0.28466,0.16083,0.075201,0.26465,0.27398,0.0021983,0.51953,0.23522,0.14018,0.54231
0.43078,0.4363,0.032618,0.098444,0.26022,0.52257,0.00070403,0.31411,0.353,0.18131,0.17842
0.64391,0.33434,8.9903e-06,0.13338,0.29438,0.69352,6.9925e-05,0.16246,0.33441,0.28991,0.1923
0.40828,0.22786,0.38416,0.04487,0.16086,0.19039,0.015102,0.37453,0.36986,0.17742,0.47281
0.61797,0.18393,0.16074,0.18574,0.25403,0.18789,0.26167,0.17494,0.20356,0.25555,0.9266
0.67212,0.041089,0.34592,0.13917,0.18023,0.40354,0.12199,0.29451,0.25799,0.19979,0.020068
0.96765,0.060301,0.27179,0.046166,0.25885,0.35689,0.0012832,0.30142,0.36716,0.20083,1.2066
0.38115,0.40069,0.10903,0.023607,0.32288,0.48155,0.046995,0.25848,0.36763,0.15828,0.017622
0.39209,0.0074009,0.61698,0.069347,0.15496,0.47324,0.015474,0.43108,0.22175,0.14779,0.037213
0.38554,0.62471,0.043306,0.063703,0.10937,0.22344,0.012426,0.4615,0.27255,0.18211,0.44763
0.2842,0.59926,0.012412,0.11997,0.15731,0.28025,0.25611,0.10325,0.35064,0.18556,0.38107
0.64268,0.21512,0.23415,0.119,0.2279,0.16303,0.27426,0.090108,0.36412,0.16719,0.51146
0.27723,0.34739,0.28142,0.084532,0.15301,0.34865,0.10947,0.30926,0.28118,0.21169,0.43325
0.36365,0.39568,0.23196,0.044836,0.16813,0.3278,0.12564,0.24427,0.34309,0.18232,0.82194
0.39435,0.3687,0.13815,0.10887,0.26983,0.30421,0.098766,0.37759,0.27875,0.10216,0.017243
0.50111,0.17824,0.3351,0.091869,0.21155,0.59882,0.00044884,0.36443,0.30802,0.11782,0.4839
0.49637,0.30534,0.2744,0.055845,0.20791,0.63547,0.13775,0.147,0.27551,0.21175,0.83605
0.59386,0.32376,0.24326,0.025031,0.15446,0.079587,0.17569,0.2981,0.38589,0.15132,0.37303
