1.447263065326633291e-01
1.462186871859297577e-01
1.289569697413064653e-01
3.449305745226129843e-02
3.689157788944721905e-02
1.225506246231155283e-01
1.058587059710944522e-01
1.062447567839195917e-01
3.542050251256281118e-02
3.596119095477386812e-02
4.139138734673365461e-01
