2.903069593495696821e-02
5.291347869722663050e-02
3.726509926212222268e-02
1.069389215079841757e-03
1.069046996815623402e-01
3.128591911877748322e-02
5.186287043106182354e-02
3.611108727553255515e-02
1.015710109395136090e-01
1.133612536199946194e-03
