theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,LogLikelihood,AIC,BIC
1.99495450795967,0.556934909872564,0.0736559064260736,0.465171767296872,0.658539207559402,0.33786217538088,0.0338344469621011,0.0660189845483727,1.77324204003651,2327.35971464611,-4636.71942929222,-4601.62035310998
1.98015261361595,0.559041344193022,0.073697469257857,0.464558410991411,0.659358093444969,0.336101406586805,0.0338992281321102,0.066788125646053,1.74808461090064,2327.34929737779,-4636.69859475558,-4601.59951857334
1.99995704154879,0.556139506823465,0.0737414446910795,0.465288738544066,0.658526923583345,0.338257661154006,0.0338141701481262,0.0658175619336469,1.78085514964897,2327.3627210885,-4636.725442177,-4601.62636599476
1.99979353270159,0.556154315376534,0.0737537172127224,0.46528366475312,0.658182555070103,0.338411095557252,0.0338215285379269,0.0658382409459229,1.78046916881077,2327.36268238572,-4636.72536477144,-4601.6262885892
1.99576564748976,0.55676238581937,0.0737171561710364,0.465160964807659,0.658487351855645,0.338030562920237,0.0338314733538067,0.0659391832791622,1.77489759215794,2327.3602316304,-4636.7204632608,-4601.62138707856
1.99559111807035,0.556745979312978,0.0737081639359801,0.465439514452881,0.657799624299603,0.338142126117441,0.0338598003885627,0.0661122316646087,1.77426580485433,2327.36020388518,-4636.72040777037,-4601.62133158813
1.99994028877811,0.556142643637049,0.0737406729421602,0.465288195519078,0.658529574252408,0.338253014907335,0.0338142258616006,0.0658196510186636,1.78077163607082,2327.36271090473,-4636.72542180946,-4601.62634562722
1.9991279363437,0.556253999674726,0.0737453879855069,0.465256983280602,0.658505780834919,0.338183632435779,0.0338198597109214,0.0658615664527502,1.7792023247181,2327.362238861,-4636.724477722,-4601.62540153975
1.99995768796457,0.556137398048651,0.0737433732311303,0.465289226728385,0.658511453245026,0.338262386237724,0.0338141184071892,0.0658210877447773,1.78067924622158,2327.36272402064,-4636.72544804129,-4601.62637185905
1.98046653239293,0.558988752137294,0.0737038610073051,0.464580452436877,0.658784095273568,0.336290927259525,0.0338990283051938,0.0669783479224962,1.74872605180806,2327.34956476449,-4636.69912952898,-4601.60005334674
1.99576092911172,0.556851882255534,0.0736278016184795,0.465160998734365,0.658740748599131,0.337643031095929,0.0338390311354578,0.0661076615802758,1.77290107215964,2327.36014321558,-4636.72028643115,-4601.62121024891
1.99530630048646,0.556815938577742,0.0737260763612584,0.46515220348101,0.658619771395504,0.337927901045087,0.0338233988537812,0.0659835979571925,1.77496885322332,2327.35993746008,-4636.71987492016,-4601.62079873792
1.99909789441698,0.55627388677324,0.0737314247856332,0.465259906150072,0.658463801849628,0.338228638038907,0.0338206357600282,0.0658438371572481,1.77920706773962,2327.36222871823,-4636.72445743645,-4601.62538125421
1.99914912082892,0.55626185295582,0.0737361720048735,0.465257404559195,0.658538780587031,0.33818851449662,0.0338172257270044,0.0658533910819655,1.77950491617749,2327.36224699799,-4636.72449399597,-4601.62541781373
1.21892759544028,0.374347283606325,0.326137354155428,0.499492009107933,0.0120640752190764,0.00304061393261653,0.199398629578213,0.0729326334937278,1.99390162711675,2164.90506559822,-4311.81013119645,-4276.71105501421
1.99998915872079,0.556134617590242,0.0737414474004778,0.465291103767649,0.658529551831389,0.33825421613392,0.0338140816698304,0.0658177072728156,1.78085179422902,2327.36273929009,-4636.72547858018,-4601.62640239794
1.99999965884175,0.556133029329651,0.0737415081891386,0.465291516121054,0.658531161516833,0.338255500365452,0.0338141121853907,0.0658174112901501,1.78086418308493,2327.3627451178,-4636.72549023559,-4601.62641405335
1.99992741879079,0.55614259756944,0.0737422360122099,0.465291034510939,0.658522502486759,0.338249918165208,0.0338146410048035,0.0658221950251671,1.78051416693799,2327.36270448546,-4636.72540897091,-4601.62633278867
1.99999146701156,0.556134596475213,0.0737410990963765,0.465291308419431,0.658527791893653,0.338258105957822,0.0338138609597702,0.0658188774926646,1.78092807387523,2327.36274092354,-4636.72548184708,-4601.62640566483
1.97936089822262,0.559303104546055,0.073645857573539,0.464052706142882,0.657845860547408,0.337477223400661,0.0338747995811679,0.0664902729470159,1.7547607734063,2327.34954356823,-4636.69908713647,-4601.60001095422
1.99564761124823,0.556691811689701,0.0737654862282044,0.465369963346535,0.657409569487663,0.338586953686154,0.0338683437042963,0.0658445009643203,1.77157769620538,2327.36026566578,-4636.72053133156,-4601.62145514932
1.99993482483713,0.556143009032679,0.0737410694955637,0.465288336357492,0.658521331116413,0.338239114700222,0.0338138993386477,0.065829886241395,1.78024829707092,2327.36270865764,-4636.72541731528,-4601.62634113304
1.38168891891349,0.538027626035733,0.144451694829185,0.572343036425334,0.0138546397942087,0.0245133483073494,0.18995885830302,0.0702749358236245,1.99393919286311,2209.56381310732,-4401.12762621464,-4366.0285500324
1.9999914714575,0.556134243361849,0.0737414766600685,0.465291207901203,0.658531588918791,0.338254560630255,0.0338141444757738,0.0658178089262321,1.78084986396537,2327.36274029251,-4636.72548058501,-4601.62640440277
1.37267006814068,0.593128218965153,0.136061362337253,0.571483818352207,0.228962180400546,0.00348140808580551,0.155427481547268,0.0919100584212222,1.9879980468977,2237.02573801959,-4456.05147603917,-4420.95239985693
1.99520416669825,0.556852394184146,0.0737130652622502,0.465111596991576,0.658192174894623,0.338230598726196,0.0338254846272995,0.0659351179091881,1.77271579291577,2327.3599142301,-4636.71982846019,-4601.62075227795
1.99554074438727,0.556805352848709,0.0736770875578974,0.465316356256217,0.657799422120241,0.33817435185496,0.0338884432021632,0.0659537842907248,1.77179321102913,2327.36014270622,-4636.72028541244,-4601.6212092302
1.97915166369598,0.559142019231259,0.0737393947287073,0.464551808542238,0.658291487785717,0.337071468396579,0.0338897020871573,0.0665351914566955,1.75374333448995,2327.34925610929,-4636.69851221859,-4601.59943603635
1.17987186533891,0.374090063990159,0.382494796064413,0.480473902813036,0.0429631072538798,0.00305008431798143,0.208604809584598,0.0725495533740081,1.99550388328916,2162.76032252588,-4307.52064505175,-4272.42156886951
1.97972801773148,0.55921753722376,0.0736135777617355,0.464374395431984,0.65911418778001,0.336312984145481,0.0339272859714368,0.0665715902540649,1.75374843524781,2327.34949274741,-4636.69898549481,-4601.59990931257
1.9999571955289,0.556139249616566,0.0737412821345386,0.465289440349523,0.658530375438797,0.338252719666752,0.0338142605101694,0.065819521707896,1.78080825163727,2327.36272059239,-4636.72544118478,-4601.62636500253
1.99512484173319,0.556914763595876,0.0736699981809639,0.465068276037331,0.657709218611402,0.338268601968803,0.0338688613334018,0.0659990763178668,1.77142512363384,2327.35990870429,-4636.71981740857,-4601.62074122633
1.99998909748047,0.55613613325973,0.0737409887949872,0.465285656761802,0.658526779475496,0.338255076361538,0.0338143747963315,0.0658181128263549,1.78083336404233,2327.36273971987,-4636.72547943975,-4601.6264032575
1.99913954633526,0.556249660173645,0.0737477120136182,0.465256721558608,0.658294758036858,0.338351350982561,0.0338219921598363,0.0658273273835672,1.77964743239134,2327.36228238502,-4636.72456477004,-4601.6254885878
1.19998294348868,0.416102435663675,0.418173333677429,0.00140966152452575,0.0350255976048937,0.00328592375483728,0.206608415134871,0.0736982802057096,1.99033052189857,2142.35163074416,-4266.70326148832,-4231.60418530608
1.99991470894507,0.556135017002189,0.0737470674699451,0.465299936645477,0.658285133453816,0.338378379186509,0.0338148835400647,0.0658326571954968,1.78067121967671,2327.3627363812,-4636.7254727624,-4601.62639658016
1.99500608525475,0.556903444074234,0.0737270356203791,0.464950097714143,0.657884458037019,0.338368200172617,0.0338365184171324,0.0659298442394219,1.77179790323304,2327.35982597984,-4636.71965195968,-4601.62057577743
1.99493033553188,0.556857982592106,0.0737514037382896,0.465093327803395,0.658432170132135,0.337895940276037,0.0338503552295726,0.0660096589288927,1.77313960422225,2327.3597117182,-4636.7194234364,-4601.62034725416
1.99910580673565,0.556264813088118,0.0737390258362178,0.465258570132368,0.658494180250309,0.338201481675757,0.0338191878437289,0.0658588666317864,1.77926535453792,2327.36222830914,-4636.72445661828,-4601.62538043604
1.1815097816826,0.357217556737433,0.413439621016031,0.481874810078508,0.0210778045279159,0.0030559633569843,0.210391909499976,0.0763146008412488,1.99322938044257,2149.3537497908,-4280.7074995816,-4245.60842339936
1.99911797675247,0.55625894986358,0.0737483875746255,0.465230149746377,0.658256150172405,0.338324226598665,0.0338255155272109,0.065863511504164,1.77933380645987,2327.36227445415,-4636.7245489083,-4601.62547272605
1.98008989343872,0.559050251226337,0.073695000231777,0.464573118546479,0.659640968507089,0.335937878468077,0.0339009247045565,0.066749923084171,1.74845139661938,2327.34924810857,-4636.69849621713,-4601.59942003489
1.99910474805174,0.556263339234069,0.0737422456644638,0.465249269368125,0.658519148755179,0.338207482895044,0.0338165950403193,0.0658484594381372,1.77928536378671,2327.36222369464,-4636.72444738928,-4601.62537120703
1.9999914721028,0.556134270058598,0.0737414982697399,0.4652909942189,0.658530159897071,0.338255449125577,0.0338141304918,0.0658178352985427,1.78084695994638,2327.36274053335,-4636.7254810667,-4601.62640488445
1.99995722214569,0.556140313434316,0.0737401107931299,0.465291127196082,0.658491857996482,0.338288143390479,0.0338143797337592,0.0658094406798523,1.78094115954928,2327.3627270781,-4636.72545415619,-4601.62637797395
1.99999829414019,0.556133227062178,0.0737414963872967,0.465291522950033,0.658530941251576,0.338255544634137,0.0338141218200035,0.0658174406019733,1.78086223449722,2327.36274436263,-4636.72548872526,-4601.62641254301
1.98006274203141,0.559052482681987,0.0736844008714644,0.464604011359166,0.656713517279658,0.338016366234536,0.033870000953542,0.0666896798836342,1.7517638085185,2327.34990960548,-4636.69981921096,-4601.60074302872
1.97913832929338,0.559256159404299,0.073615393674085,0.464589188631959,0.655648179697952,0.338528062412091,0.0339652959045902,0.066328336976858,1.73960636928573,2327.348581421,-4636.697162842,-4601.59808665975
1.99999147299615,0.556134420227016,0.0737413271606952,0.465291186417439,0.658529573006322,0.338255419478946,0.0338140940042251,0.0658182244570285,1.78084141045511,2327.3627406323,-4636.7254812646,-4601.62640508236
1.99529538247359,0.556829023097186,0.0737236639663987,0.465121048912316,0.658323213542845,0.338093166111995,0.0338352133751484,0.0659421839374618,1.77342481015031,2327.35995789771,-4636.71991579542,-4601.62083961318
1.99913465167199,0.55625384687094,0.0737534161328886,0.465216590254534,0.658485438472136,0.33822937772252,0.0338140321151171,0.0658601297856686,1.77928929554881,2327.36224634907,-4636.72449269813,-4601.62541651589
1.54534305712893,0.644771029189619,0.0279672588194281,0.623129165368029,0.261094075996044,0.00305116048562848,0.148064865904618,0.0838035077372655,1.99655875673766,2249.23687454649,-4480.47374909298,-4445.37467291074
1.99559767723636,0.556781000065776,0.0737256568804369,0.465135799452956,0.658692185048851,0.337831081436587,0.0338303504281408,0.0660079049675321,1.77426813859917,2327.36008642399,-4636.72017284797,-4601.62109666573
1.99995700294413,0.556141889287997,0.0737397194573974,0.465285257239992,0.658524288983241,0.338253592162886,0.0338146317486491,0.0658212555850291,1.78086563811851,2327.36272150156,-4636.72544300311,-4601.62636682087
1.99539435009828,0.556794187373764,0.0737423040736601,0.465106570824192,0.6583883368415,0.33766384143531,0.0338537439533707,0.0661966261833401,1.76950478443088,2327.35989932202,-4636.71979864405,-4601.6207224618
1.99536839021494,0.556813731060373,0.0737470324594474,0.465031852722802,0.658416627360217,0.337715914193796,0.0338567471794877,0.0660946198537317,1.77264475948861,2327.35995371546,-4636.71990743093,-4601.62083124869
1.19841753132642,0.358805406867843,0.382911064639964,0.489845567801572,0.00589976145631408,0.0335619695779751,0.205175175126018,0.0704768486693414,1.99403499182145,2162.74215202077,-4307.48430404154,-4272.3852278593
1.99570235024976,0.556800372242405,0.073742153066951,0.464895620152357,0.658022131744237,0.33817459528579,0.0338181620398477,0.0661434697141873,1.77195481996592,2327.36020170393,-4636.72040340786,-4601.62132722561
1.99554625959211,0.556841525923445,0.0737783429674482,0.464618398979636,0.658079402495488,0.338097819371537,0.0338346787499603,0.0660809326567672,1.77364463915256,2327.36012083215,-4636.72024166429,-4601.62116548205
1.9958030428835,0.556752207893838,0.073728611275467,0.46512940645095,0.658739497479606,0.337785867547544,0.033829760190539,0.0660192230964475,1.77362498457487,2327.36018922034,-4636.72037844068,-4601.62130225844
1.99995709878051,0.556142727598769,0.0737371138578105,0.465298046631047,0.658475871275004,0.338295742534334,0.0338141448962719,0.0658141198367283,1.78103515031291,2327.36272964949,-4636.72545929899,-4601.62638311675
1.99990471067415,0.556152393318833,0.0737421219003178,0.465257712272482,0.658113444272327,0.338545136754517,0.0338063933441273,0.0658284610244626,1.78055997307467,2327.36275870751,-4636.72551741502,-4601.62644123278
1.20521787607945,0.369727536315856,0.357097022064767,0.493370369157644,0.0110324423233797,0.00305176148180405,0.213436635059173,0.070665300759847,1.99378775973385,2158.0510533748,-4298.10210674961,-4263.00303056737
1.99992270439105,0.556143890680256,0.0737425094499537,0.465285103432493,0.658518890366993,0.338257034203085,0.0338145655558967,0.0658203369481226,1.78069037454629,2327.36270246296,-4636.72540492592,-4601.62632874368
1.36878662807366,0.580040441511718,0.131289265020529,0.550401189310549,0.0244029781022976,0.0497396241328034,0.164240113207984,0.0893005318664347,1.98816250488012,2223.43001371538,-4428.86002743075,-4393.76095124851
1.995825396366,0.556748326849608,0.0737787219583006,0.464884825176364,0.657678656543892,0.338266269269562,0.0338924351106852,0.0659442417994455,1.7758289543557,2327.36038458173,-4636.72076916346,-4601.62169298122
1.99910079837346,0.556268007467682,0.0737365233285844,0.465262970964177,0.658496070233135,0.338202787280742,0.03381892663249,0.0658516802947776,1.77903233328474,2327.36222427183,-4636.72444854365,-4601.62537236141
1.99526253970611,0.556828038379545,0.0737266821280014,0.465122486559873,0.658613933619744,0.337870297377438,0.0338279488190583,0.0660156519044571,1.77278149919127,2327.35987664575,-4636.7197532915,-4601.62067710926
1.99913969544284,0.556241649320321,0.0737478229703234,0.465305681753795,0.658548400584576,0.338153134583201,0.0338234149281049,0.0658474354368365,1.77891328399953,2327.36223718192,-4636.72447436383,-4601.62539818159
1.9954678209269,0.556793214758437,0.0737404974034896,0.465098340990809,0.658105459709865,0.338044897989904,0.0338419445500847,0.0661051677573815,1.77312566522,2327.36007631398,-4636.72015262796,-4601.62107644572
1.99561284183041,0.556799955940433,0.0736768534472852,0.465271746284518,0.657422999120205,0.338699834381213,0.033827574960245,0.0659700224981583,1.77461950651146,2327.36030452313,-4636.72060904625,-4601.62153286401
1.99999818083056,0.556133408080771,0.0737414270489204,0.465291033562825,0.658530561728833,0.338255568557632,0.033814122163121,0.0658176797808948,1.78086438175467,2327.36274436071,-4636.72548872143,-4601.62641253919
1.99998834784795,0.556134803517597,0.0737412960071954,0.465291559876762,0.658525812694342,0.338259068642954,0.0338140005182663,0.0658187281637995,1.78094785198694,2327.3627394424,-4636.7254788848,-4601.62640270255
1.99519419031757,0.556785946659371,0.0737448230798857,0.465307505904216,0.657396644721135,0.338315246005776,0.0339020718023333,0.0659729429467499,1.76921089511837,2327.35993067653,-4636.71986135306,-4601.62078517082
1.9954528358011,0.556805847341251,0.0737247941900536,0.46512054805307,0.658681961420193,0.337806470577751,0.0338285492365373,0.0660158001684631,1.77335283487399,2327.35998768281,-4636.71997536563,-4601.62089918338
1.99991708377673,0.556140628425889,0.0737461793800459,0.465286608802844,0.658504855022178,0.338249503399363,0.0338130588937119,0.0658416766750141,1.78059457153882,2327.36270137399,-4636.72540274799,-4601.62632656574
1.999991472474,0.556134107688311,0.0737416474148811,0.465291055244305,0.658528877969009,0.338256205534361,0.0338141680594843,0.0658177190368469,1.78084502710022,2327.36274074926,-4636.72548149852,-4601.62640531627
1.99912021494913,0.556257805001913,0.0737377409085355,0.465287994625578,0.658482389833288,0.338200100454646,0.0338156983177332,0.0658839703704182,1.77930171853839,2327.36223836525,-4636.72447673049,-4601.62540054825
1.99995735437723,0.556137370793535,0.0737428606062559,0.465292284536165,0.658513368210917,0.338263494866447,0.0338142639595002,0.0658196265266365,1.78079367666098,2327.36272354051,-4636.72544708102,-4601.62637089877
1.99552832946859,0.556746378329032,0.0737522712301004,0.465232669066678,0.657640847648921,0.338431268377923,0.0338514179341566,0.0659538688465233,1.77143569507835,2327.36016110806,-4636.72032221612,-4601.62124603388
1.97932535338462,0.559298626917493,0.0735450477796558,0.46459524111709,0.65717326459801,0.337889788621938,0.0338933395837491,0.0664223563154839,1.75659691164359,2327.34975159042,-4636.69950318085,-4601.60042699861
1.99575235444923,0.556702663427104,0.0738549903108695,0.46479601529548,0.657521883985306,0.33839443912332,0.0338100130027915,0.0662243537825446,1.77378018798043,2327.36030494454,-4636.72060988909,-4601.62153370685
1.99496533406875,0.55690904782814,0.0736977945350902,0.465064501677029,0.658430861566662,0.337885807231379,0.0338379825070317,0.066060050707576,1.77206854970669,2327.35971475668,-4636.71942951336,-4601.62035333112
1.99549511490443,0.556804163608098,0.0737168959744152,0.465144767225106,0.658624887671774,0.337844026393941,0.0338381470277637,0.0659908960205652,1.77442217601516,2327.36003959814,-4636.72007919628,-4601.62100301403
1.19874783820432,0.371665494158809,0.348086285573328,0.489971534471192,0.00650961911831283,0.0179767891123354,0.2027624163708,0.0689148138889282,1.99603090916896,2165.1279959352,-4312.2559918704,-4277.15691568816
1.18562436848967,0.370856580486941,0.405805630318216,0.482527160319897,0.00598842948163502,0.00579917698832594,0.215864198740508,0.0600904900602415,1.99761166582191,2142.90845948486,-4267.81691896972,-4232.71784278748
1.99990818615463,0.556170768395901,0.073721853729272,0.465254203424352,0.658468971904955,0.338242231524142,0.03381614777014,0.065846412811989,1.7806032528073,2327.36270165641,-4636.72540331282,-4601.62632713058
1.99580594291075,0.556756059982156,0.0737245593279828,0.465134862716005,0.658712183778725,0.337790858595739,0.0338338287055291,0.0660098449369471,1.77355582100036,2327.36019465877,-4636.72038931754,-4601.62131313529
