2.583599999999999786e-01,2.421500000000000041e-01,4.464099999999999735e-01,7.026099999999999568e-01,3.066599999999999882e-01,2.999499999999999944e-01,6.078799999999999759e-01
3.442399999999999904e-01,1.541500000000000092e-01,5.050999999999999934e-01,6.391400000000000414e-01,2.536499999999999866e-01,3.436000000000000165e-01,8.606099999999999861e-01
2.124500000000000000e-01,2.414800000000000002e-01,5.769499999999999629e-01,5.503000000000000114e-01,3.753400000000000070e-01,3.078299999999999925e-01,9.235799999999999566e-01
2.748099999999999987e-01,2.494000000000000106e-01,4.067500000000000004e-01,4.564500000000000224e-01,4.712700000000000222e-01,2.576999999999999846e-01,7.859500000000000375e-01
2.127900000000000069e-01,2.907899999999999929e-01,4.979399999999999937e-01,5.576799999999999535e-01,4.295200000000000129e-01,2.537900000000000156e-01,7.759500000000000286e-01
4.116500000000000159e-01,3.067200000000000135e-02,5.729899999999999993e-01,4.185800000000000076e-01,5.165100000000000247e-01,2.411500000000000032e-01,8.074200000000000266e-01
2.286199999999999899e-01,2.519899999999999918e-01,4.962400000000000144e-01,7.097200000000000175e-01,2.358399999999999941e-01,3.626300000000000079e-01,1.593999999999999861e-01
3.291899999999999826e-01,1.633199999999999930e-01,4.491700000000000137e-01,6.381299999999999750e-01,3.818099999999999827e-01,2.572900000000000187e-01,4.501899999999999791e-01
3.345600000000000240e-01,1.729700000000000126e-01,5.126500000000000501e-01,5.784700000000000397e-01,3.106999999999999762e-01,3.426100000000000256e-01,6.376500000000000501e-01
3.521599999999999731e-01,1.800900000000000001e-01,4.096199999999999841e-01,3.818799999999999972e-01,4.611999999999999988e-01,2.966099999999999848e-01,9.254199999999999926e-02
2.607900000000000218e-01,2.628499999999999726e-01,4.393900000000000028e-01,6.420900000000000496e-01,2.844099999999999961e-01,2.576700000000000101e-01,2.381199999999999983e-02
2.438500000000000112e-01,2.626299999999999746e-01,4.999199999999999755e-01,6.158500000000000085e-01,3.754799999999999804e-01,2.711100000000000176e-01,1.002499999999999947e+00
2.732800000000000229e-01,2.055899999999999950e-01,5.826799999999999757e-01,2.934800000000000186e-01,6.116000000000000325e-01,2.207300000000000095e-01,2.399000000000000021e-01
2.032599999999999962e-01,3.612299999999999955e-01,4.275900000000000256e-01,4.653599999999999959e-01,4.831300000000000039e-01,2.364400000000000113e-01,6.703299999999999814e-01
3.316799999999999748e-01,1.297699999999999965e-01,5.077000000000000401e-01,4.797100000000000253e-01,4.540299999999999891e-01,2.620299999999999851e-01,6.384100000000000330e-01
2.244899999999999951e-01,3.160800000000000276e-01,4.392099999999999893e-01,4.553400000000000225e-01,4.141199999999999881e-01,3.058899999999999952e-01,6.954000000000000181e-01
4.099599999999999911e-01,9.852800000000000447e-02,4.803200000000000247e-01,3.271100000000000119e-01,5.829699999999999882e-01,2.448200000000000098e-01,4.658700000000000063e-01
