Parameter,Mean,Median,Std,Min,Max,Real Value,MADE,MSE
Parameter 1,0.5924851974570227,0.5625479986289634,0.3213998182697521,-0.3699485279848985,1.6176439072429003,0.5,0.2562198599630486,0.11185135493249419
Parameter 2,0.1624579670273794,0.1556170215568545,0.1796715485647314,-0.4520088426932789,0.7136572509723178,0.2,0.14210352868374612,0.03369126960336595
Parameter 3,0.2901515988575518,0.2859917042269334,0.1277139468976358,-0.0022852573495408,0.6842937516157449,0.3,0.10220259004453124,0.01640784323723471
Parameter 4,0.1996409498383126,0.199933110040399,0.0466387208339934,0.0703138483519017,0.3118812073516981,0.2,0.03739251857558428,0.0021752991980497783
Parameter 5,0.4578765846802989,0.4425634307153575,0.3272826584980978,-0.5548681581333722,1.1766678836116815,0.3,0.28609871362567857,0.1320389545438981
Parameter 6,0.3495784704744425,0.3507629327983289,0.2015200668916323,-0.1508709051357256,0.9095868258977342,0.4,0.165278903159107,0.0431526679997046
Parameter 7,0.1734765435156577,0.1793605512095439,0.1523472806143926,-0.3195154142323745,0.6064339217365641,0.2,0.12368261242613728,0.023913187654477277
Parameter 8,0.296307458207105,0.2948623601114705,0.0490152704178245,0.1147548378129565,0.4335128616084908,0.3,0.03788757646702973,0.002416131599024746
